지역,매장명,주소,위도,경도
서울,보문역점,서울특별시 성북구 보문로 125 (보문동2가) 1층,37.5861135086108,127.018649447292
서울,강남신사점,"서울특별시 강남구 강남대로152길 22 (신사동) 1,2층 투썸플레이스 강남신사점",37.5174164579157,127.021272236535
서울,상계점,서울시 노원구 한글비석로 412,37.6613918690147,127.071062680007
대전,대전용전DT점,"대전광역시 동구 한밭대로 1246 1,2층",36.3563020381527,127.435293903205
경기,광명하안점,"경기도 광명시 하안로287번길 21 (하안동,진명빌딩) 35-2",37.461159892624,126.878599760668
충북,증평블랙스톤벨포레리조트점,충북 증평군 벼루재길 512-15,,
경기,킨텍스꿈에그린점,경기도 고양시 일산서구 킨텍스로 240 (대화동) 1층,37.6658756486743,126.751042108317
인천,인천갈산역점,인천광역시 부평구 평천로 286 (갈산동),37.5164719348939,126.722220885978
경기,운정역점,경기도 파주시 경의로 1250 (와동동) 엠버418 111호~114호,37.7291320771434,126.7611269346
울산,울산정자점,울산광역시 북구 동해안로 1540 (정자동) 투썸플레이스,35.6226527505598,129.444510659339
세종,세종어진점,"세종특별자치시  한누리대로 492 (어진동,청암빌딩) 1층",36.5073923683263,127.262295915819
서울,염창역점,"서울특별시 양천구 공항대로 630 (목동,어바니엘) 101호",37.5465353390135,126.874714381046
