매장명,주소,위도,경도
청주NC백화점CGV점,"충북 청주시 흥덕구 2순환로 1233 (청주NC백화점, 8층) .",36.6262174870853,127.431132637649
구로거리공원점,"서울특별시 구로구 구로중앙로28길 52,1~2층 구로동 109-1",37.4995462,126.8876217
낙산해수욕장점,강원도 양양군 강현면 해맞이길 18 .,38.1197915311391,128.631190605458
안산한대앞점,"경기도 안산시 상록구 중보로 31 (이동, 썬프라자) .",37.3064995317414,126.850443772376
양주삼숭DI점,"경기도 양주시 부흥로 2239 1,2층 삼숭동 477-1",37.8098446623468,127.102304047418
교대역점,서울특별시 서초구 반포대로30길 81 (웅진타워) 1층 .,37.4928727432965,127.012979871645
파주운정역점,경기도 파주시 경의로1240번길 37-1  101~3호 201~2호,37.7287269707899,126.763659680105
가오CGV점,대전광역시 동구 은어송로 72 4층(패션아일랜드) .,36.3069678174478,127.457985837078
당진시청점,충청남도 당진시 시청2로 49-25 로고스타워 1~2층,36.8876680548441,126.646682063814
익산영등점,전라북도 익산시 고봉로32길 46-1 1~2층,35.9595732898787,126.976240577466
수원SKV1모터스점,"경기도 수원시 권선구 평동로79번길 45, 1층 135호 .",37.2598766368604,126.992777412725
구로디지털단지역점,서울특별시 구로구 디지털로32나길 38 (서림빌딩) 1층,37.4845445851058,126.901198477768
공덕경의선숲길점,"서울특별시 마포구 백범로28길 22, 일양빌딩 신관 1층 (염리동 164-1)",37.544603767606,126.946646153695
칠곡왜관점,경상북도 칠곡군 석적읍 석적로 178-3 1~2층,36.0399097277082,128.411998009702
홍대역2번출구점,서울특별시 마포구 동교로 200 1~3층 동교동 158-26,37.5577603250168,126.923123267715
화성능동DT점,"경기 화성시 동탄지성로 215 1,2층 전체호(병점동)",37.2131039705232,127.052723865804
밀양킹콩점,"경상남도 밀양시 삼문강변로 272 (삼문동) 2,3층",35.4868342808935,128.747114641867
코엑스점,"서울특별시 강남구 영동대로 513, 코엑스 지하 1층  C113호 (삼성동 159)  할리스",37.5118239121138,127.059159043842
화정역점,경기도 고양시 덕양구 화신로272번길 67  장군빌딩 2층,37.6338450310753,126.831561485308
군산새만금산단점,전라북도 군산시 새만금북로 424 1층 104호,35.946856103117,126.582706974099
다산한강점,경기도 남양주시 다산지금로 163번길 9-12 1층,37.598500198774,127.175184589216
덕양구청점,경기도 고양시 덕양구 화중로104번길 8 (장원프라자) 1층 102호,37.636100180187,126.831740386532
(하)서천휴게소점,충청남도 서천군 비인면 서해안고속도로 169 .,36.1295497677811,126.626449847154
서대문농협생명빌딩점,"서울시 서대문구 통일로 87  미근동 257, NH농협생명빌딩 동관 1층",37.5627767312819,126.968512766878
(하)오창휴게소점,충청북도 청주시 청원구 오창읍 중부고속도로 21 (오창휴게소통영기점) .,36.7584846684236,127.4817571519
(하)옥산휴게소점,충청북도 청주시 흥덕구 옥산면 경부고속도로 309 (부산방향) .,36.6576324870606,127.369837074757
김포지식산업센터점,"경기도 김포시 태장로 795번길 145, 아셈호텔 1층 (장기동 2011-2)",37.6404123418748,126.68436562393
군포IT밸리점,경기도 군포시 고산로148번길 17 1층,37.3496128888395,126.95351879606
광양중동점,전라남도 광양시 공영로 92-1 .,34.9356549683959,127.699252927961
대구이월드점,대구광역시 달서구 두류공원로 200 (두류동) .,35.8548554163402,128.564820995296
전주아중점,"전라북도 전주시 덕진구 아중로 193 1,2층",35.8283576047081,127.173874997324
청주명암레이크점,충북 청주시 상당구 명암로 32 용담동 449,36.638532298901,127.511102736413
인천공항T1점,"인천광역시 중구 공항로 272 (운서동, 인천공항) 인천국제공항 제1여객터미널 L/S 1층",37.458350712273,126.427699293474
이천하이닉스점,경기도 이천시 부발읍 경충대로 2091 연구개발동 1층,37.2529797635041,127.480685306373
보라매병원점,서울시 동작구 보라매로5길 20 서울특별시보라매병원 희망관 1층,37.493013748157,126.924332456243
광주수완2호점,"광주광역시 광산구 수완로 73번길 7, 1층 (수완동)  .",35.1914118202417,126.828103114708
(하)마장휴게소점,"경기도 이천시 마장면중부고속도로82,통영방향 /목리 산 13-32",37.2627454533579,127.408483040538
오산수청점,경기도 오산시 내삼미로79번길 46 101~104호 어반스페이스타워 /수청동 619-1,37.1702357961523,127.065276594229
공덕점,"서울특별시 마포구  마포대로 143 (공덕동, 마포공덕파크팰리스 Ⅱ) 1층 (114~121호)",37.5474542024771,126.953094314075
(상)예산휴게소점,충청남도 예산군 신양면 당진영덕고속도로 33 (예산휴게소 상행) 당진 방향,36.6196336550818,126.846577952002
대구성서점,"대구광역시 달서구 성서로 419, 국민연금대구사옥 1층 (이곡동 1198-5) 할리스",35.8549951267248,128.506693526178
홍대역점,서울특별시 마포구 어울마당로 111 2~4층,37.5548424769371,126.922757662623
신촌연세로점,"서울특별시 서대문구 연세로 5, 1층 (창천동 30-7) 할리스",37.556128952497,126.936574472337
용인명지대점,경기도 용인시 처인구 명지로116번길 24-2 1~2층,37.2249998431136,127.186221100479
국민연금공단점,전북 전주시 덕진구  기지로 170 국민연금공단 국민누리관 1층,35.8379378119677,127.070492467302
부산금강식물원점,"부산광역시 금정구 금샘로 22. 1,2층",35.2279178073324,129.077993513512
구로역점,서울특별시 구로구 새말로 18-29 (구로동) .,37.5018232438079,126.883187024004
공덕역북카페점,"서울특별시 마포구 마포대로 100 (공덕동, 공덕역) 북카페 지하1층, 공덕동 423-29",37.5445267873155,126.951363830233
부안격포채석강점,전라북도 부안군 변산면 채석강길 22-6 .,35.6284544166065,126.471181438882
대구관음점,"대구광역시 북구 구암로 59 비전스퀘어 1,2층 .",35.9334552665152,128.547380941891
대전가장점,"대전광역시 서구 도솔로 314  1층, 2층 (SL 빌딩)",36.3361898288496,127.382619789214
천안쌍용점,"충청남도 천안시 서북구 미라13길 16 (쌍용동) 쌍용동 955, 성건오피스텔 1층",36.8051699093662,127.130397508439
FKI타워점,"서울특별시 영등포구 여의대로 24 (여의도동, 전국경제인연합회회관) 지하 1층 B109~111호",37.5221803249647,126.919916550827
한양대병원점,"서울특별시 성동구 왕십리로 222-1, 한양대학교병원 본관 1층 (사근동 110, 한양대학부속병원) 할리스",37.5585815432773,127.045715688792
월곶점,경기도 시흥시 월곶중앙로 63 .,37.3887735198869,126.738059263728
대전만년점,대전광역시 서구 둔산대로117번길 95 (리더스타운) 만년동 309,36.3693234858872,127.381748783018
화성융건릉점,"경기도 화성시 효행로 501-3 1,2층",37.2075219594108,126.988431007841
대전탄방점,"대전광역시 서구 계룡로571번길 23-19 1층 102호,103호,104호 / 탄방동 688",36.3434421879206,127.386245704101
서전주DT점,전라북도 전주시 완산구 유연로 5 A동,35.821747242718,127.086361193206
김포한강생태공원점,"경기도 김포시 김포한강11로 452,1~2층 운양동 1264-4",37.6548718,126.689325
부산명륜역점,"부산광역시 동래구 온천장로 5,1층 온천동 473-10",35.212757812534,129.078708850391
아주대병원점,"경기도 수원시 영통구 월드컵로 164 (원천동, 아주대학병원) 아주대학교병원 본관 1층",37.2794385674316,127.047519373907
종로5가점,서울특별시 종로구 동호로 401 .,37.5701966555827,127.001666240298
여의도파이낸스타워점,"서울특별시 영등포구 국제금융로2길 32, 여의도파이낸스타워 1층(여의도동 23-8)",37.5238640247561,126.924142368161
김포농협본점,경기도 김포시 홍도평로 20 (걸포동) 김포농협하나로마트본점 2층,37.6315741364424,126.713004112006
서울대병원점,"서울특별시 종로구 대학로 101 (연건동, 서울대학교의과대학)",37.5804523853297,126.997196437908
구로디지털뉴스테이점,서울시 영등포구 시흥대로 595 104~5호,37.4860957417996,126.903464704536
전북김제점,전북 김제시 검산택지 5길 21-10 1층,35.8016296173188,126.903311759627
대구침산네거리점,대구광역시 북구 침산남로 157 .,35.8880921375488,128.593023451504
센터포인트점,"서울특별시 종로구 새문안로5길 31, 센터포인트광화문빌딩 1층 (도렴동 65, 센터포인트 광화문) 할리스",37.5729765145796,126.974351284671
군산미장점,전라북도 군산시 미장안길 54  통큰타운3동 105호,35.968985299613,126.726907098605
백석예술대학교점,서울특별시 서초구 방배로9길 23 (백석예술대 신관 1층) /방배동 981-17,37.4803713866046,126.996896954333
전남장흥점,전라남도 장흥군 장흥읍 북부로 18 .,34.6839283708888,126.904708559466
구리수택DI점,경기도 구리시 검배로 73 (수택동) 할리스,37.5961228911024,127.146743261579
난곡사거리점,서울 관악구 남부순환로 1489 신림동 526-13,37.4824306834797,126.916178390768
역곡역점,경기 부천시 부일로726번길 5 (역곡동 80) .,37.4853771810422,126.810493858003
오산대역DT점,경기도 오산시 경기대로 491 (수청동) 1층~3층 할리스,37.1665839478512,127.064206542026
구미금오산DI점,경상북도 구미시 금오산로 209 (남통동) 할리스커피 구미금오산점,36.1220101737155,128.323610439098
(하)매송휴게소점,경기 화성시 매송면 서해안고속도로 315 목포방향 .,37.2647313030501,126.887887942986
(상)매송휴게소점,경기 화성시 매송면 서해안고속도로 316 서울방향 .,37.2653181915237,126.892894880863
전주남천교점,전라북도 전주시 완산구 천서로 81  동서학동 66,35.8122,127.1197
(하)홍천휴게소점,강원도 홍천군 화촌면 서울양양고속도로 84 1층,37.7572778268358,128.003192946135
대구동성로점,"대구광역시 중구 동성로6길 32, B1~2층 (공평동 52-2) 할리스",35.8686971725828,128.597064242812
인천주안역점,"인천광역시 미추홀구 주안로 105 1,2층 (주안동 130-10)",37.4642194420255,126.681482424701
울산삼산대로점,울산광역시 남구 정동로 71 (삼산동),35.5403446064686,129.343582717534
동대구환승센터점,"대구광역시 동구 동부로 149 (신천동, 신세계동대구복합환승센터) 3층",35.8779406718693,128.629190024219
(하)괴산휴게소점,충북 괴산군 장연면 중부내륙고속도로 205 괴산(마산방향)휴게소  할리스커피,36.831408783872,127.957865712961
(상)보성녹차휴게소점,전라남도 보성군 미력면 남해고속도로 63 (보성녹차(목포)주유소) 목포방향,34.8137137763562,127.127675728157
(하)보성녹차휴게소점,전남 보성군 겸백면 남해고속도로 70 .,34.8079021377997,127.182114514571
선릉샹제리제점,"서울특별시 강남구 테헤란로 406 (대치동, 샹제리제센터) A동 1층",37.5043809944112,127.049963989803
인천연수CGV점,인천 연수구 청능대로 210 (스퀘어원 4층) 동춘동 926,37.4059981630337,126.683622060373
(상)추풍령휴게소점,경북 김천시 봉산면 경부고속도로 214-1 광천리 737-1 (서울방향),36.1999323675804,128.003585094461
(하)만남의광장점,서울특별시 서초구 양재대로12길 73-71 (만남의광장) .,37.4596446385464,127.042624862658
시흥하늘휴게소점,"경기도 시흥시 수도권제1순환고속도로 105-1 조남동 15-10, 2층(일산방향)",37.3852597136875,126.855728838472
남악신도시점,"전라남도 무안군 삼향읍 남악로 234 트리폴리앙 B동 1, 108호~109호 .",34.8050697569594,126.464257089766
(상)장안휴게소점,부산광역시 기장군 장안읍 동해고속도로 26,35.3828702121171,129.248393624488
(하)장안휴게소점,부산광역시 기장군 장안읍 동해고속도로 25 .,35.3775249434148,129.246401604127
광주일곡점,광주광역시 북구 송해로 81 1~3층 /일곡동 821-5,35.2056247346708,126.898886471389
당진푸르지오점,충청남도 당진시 읍내동 1590 1층 희은빌라 .,36.9001333170921,126.630038205904
목포하당점,전라남도 목포시 비파로51번길 37 .,34.8013288569795,126.423102635913
별내카페거리점,경기도 남양주시 두물로39번길 33 1층,37.6588377770063,127.127723468472
파주탄현점,"경기도 파주시 탄현면 방촌로 1017 1,2층",37.8187416882881,126.722413125857
광주우산점,광주광역시 광산구 풍영철길로 12 1~2층,35.1624696894378,126.812454788138
수원인계점,경기도 수원시 팔달구 인계로138번길 49 /인계동 1038-12,37.264784115237,127.031998689687
동부산우체국점,"부산광역시 동구 조방로 15, 1층  .",35.1382233214331,129.062261701805
안성팜랜드점,"경기도 안성시 공도읍 대신두길 28, 안성팜랜드 .",36.9920882944177,127.194405718721
양산원동점,경상남도 양산시 원동면 원동로 1429 .,35.3597935543407,128.92514085473
인천엠파크허브점,"인천광역시 서구 염곡로 52, 엠파크 허브동 103호 (가좌동 150-19) .",37.4901456323622,126.665735326623
광주운남점,광주광역시 광산구 하남대로 248-13 (운남동 771-3 ) 대영빌딩 1층,35.1779161160566,126.820770261958
동천안우체국점,"충청남도 천안시 동남구 청수5로 10, 1층 .",36.7839341948784,127.155445044457
(상)사천휴게소점,경상남도 사천시 곤양면 묵실길 31-11 (순천방향) .,35.0749722048407,128.013163046677
(하)사천휴게소점,경상남도 사천시 곤양면 서삼로 619 (부산방향) .,35.0731874076995,128.010796986447
전북도청점,"전라북도 전주시 완산구 홍산남로 51, 102~103호 일부(효자동3가) .",35.8157905317546,127.106890533419
전북부안점,"전라북도 부안군 부안읍 석정로 269, 1층 .",35.7215635316373,126.73767531479
동해촛대바위점,강원도 동해시 촛대바위길 16 (추암동 1-6) 1~2층,37.4780736652129,129.158835112067
부산송도점,부산광역시 서구 송도해변로 61-1 .,35.0745045309926,129.015654321118
평택서재점,"경기도 평택시 서재로 26-24 1,2층 동삭동 711-14",37.0096381436507,127.09892242356
원주단계택지점,강원도 원주시 장미공원길 27-9 .,37.3460225916244,127.932012150292
수서점,"서울특별시 강남구 밤고개로1길 10 지하1층,123호,125호(수서현대벤쳐빌) .",37.4880244867416,127.101844450006
수원오목천점,경기도 수원시 권선구 서수원로 179 1~2층,37.2643490316105,126.962856773864
(상)군위휴게소점,대구광역시 군위군 군위읍 경북대로 4084 부산방향,36.2654831319082,128.574511123739
(상)지리산휴게소점,전라북도 남원시 아영면 광주대구고속도로 76 (대구방면),35.4813249128623,127.566780107511
(하)지리산휴게소점,전라북도 남원시 아영면 광주대구고속도로 75 (지리산휴게소(하)광주방면) .,35.484064581621,127.567279568238
여수웅천점,전라남도 여수시 예울마루로 35-24 웅천동 1699-3,34.7464847421069,127.671954886115
(상)남성주휴게소점,"경상북도 성주군 용암면 중부내륙고속도로 76 (본리리, 남성주(양평방향)휴게소) 양평방향",35.8572518958763,128.320023305799
고속터미널영동선점,서울특별시 서초구 신반포로 194 (강남고속버스터미널) 2층 A-2호,37.5064357442307,127.006834366246
(상)옥천휴게소점,"충청북도 옥천군 옥천읍 옥천동이로 242-34 (매화리, 옥천상휴게소) .",36.2979263087102,127.599072982049
세종어진점,"세종특별자치시 절재로 194 (어진동, 중앙타운) 133호,214호 .",36.5083073428532,127.262445014563
대구동천점,대구광역시 북구 동천로 125 .,35.9427436040037,128.560449335733
(하)남성주휴게소점,"경상북도 성주군 선남면 중부내륙고속도로 77 (명포리, 남성주(창원방향)휴게소) 창원방향",35.8688223873187,128.316551137262
안양역점,경기도 안양시 만안구 장내로139번길 61 .,37.4000245895785,126.921027033008
대전도안마을점,"대전광역시 유성구 도안대로 560 (봉명동, 도안마을1단지) .",36.3509069460572,127.343492275295
아산우체국점,충청남도 아산시 시민로 455 (아산우체국) 온천동 1585,36.7890842461521,127.001322698497
가산디지털단지점,서울특별시 금천구 가산디지털1로 186 (제이플라츠) /가산동 459-11,37.4819130872905,126.881581110867
목포평화점,전라남도 목포시 미항로 129 1-2층 .,34.79674221213,126.434380948352
(하)단양휴게소점,충청북도 단양군 적성면 기동리 산 74-1 (부산방향) /기동리 423-1,36.9952128984046,128.288669493573
전북고창점,전라북도 고창군 고창읍 중앙로 195 .,35.4353959963636,126.696865339455
(상)거창휴게소점,"경상남도 거창군 가조면 가조가야로 1523 (도리, 거창휴게소(상)) .",35.7062960150696,128.056972292119
(서)양산휴게소점,"경상남도 양산시 동면 목장길 15-50 (내송리, 양산휴게소) .",35.323999174976,129.054722395829
(하)거창휴게소점,경상남도 거창군 가조면 가조가야로 1543-81 .,35.7087333467436,128.058023045982
평촌스마트스퀘어점,"경기도 안양시 동안구 시민대로 311, 110호/111호(관양동, 금강스마트빌딩) .",37.3960785735488,126.964662720477
(하)안성휴게소점,경기도 안성시 원곡면 경부고속도로 365 안성휴게소(부산방향) .,37.0135818447457,127.144715602331
의정부시청점,"경기도 의정부시 시민로 57, 1층 동원빌딩",37.7385780931623,127.041593045796
천안두정점,"충청남도 천안시 서북구 오성6길 52,세윤빌딩 1층 /두정동 779",36.8316525041295,127.133097035506
평택점,경기도 평택시 평택1로 11 .,36.9931651644416,127.08687374298
충북진천점,충청북도 진천군 진천읍 중앙북로 28 2층 .,36.8588392560573,127.440145260841
김포골드밸리점,"경기도 김포시 양촌읍 황금로109번길 27 1층, 동양프라자",37.6176374726654,126.62217808978
남부터미널점,서울특별시 서초구 서초중앙로 52 (영진빌딩 1층) .,37.4867307777424,127.015750032123
고덕리앤파크점,서울특별시 강동구 상일로 151 1층(고덕동 182) .,37.5605064231101,127.170498412422
송천솔내점,"전라북도 전주시 덕진구 붓내3길 17 송천동 2가 244-10, 1층",35.8667496795086,127.123355280279
한티역점,서울특별시 강남구 도곡로 414 (삼성빌딩) 1층 /대치동 1024-2,37.4967911284621,127.055932522618
광주첨단점,광주광역시 광산구 첨단중앙로 136 1층 .,35.2172293722188,126.842654334316
충정래미안점,서울특별시 중구 중림로 21 (더플레이스충정로) B204호,37.558980785321,126.966068233101
동판교M타워점,"경기도 성남시 분당구 판교역로241번길 22, 1층 .",37.4027046978938,127.106814471286
노량진역점,서울특별시 동작구 노량진로 157 2-5층,37.5139791754713,126.9433563073
충북대점,충청북도 청주시 흥덕구 내수동로 53 1~2층 / 복대동 873-10,36.6336797480233,127.457988645747
(하)군위휴게소점,대구광역시 군위군 군위읍 경북대로 4082 춘천방향,36.264415067333,128.576166508346
굽은다리역점,"서울특별시 강동구 양재대로 1591 , 1층 (천호동 31-2)",37.5476808183203,127.143015082712
송도IT점,"인천 연수구 송도과학로 32, 송도테크노파크IT센터 1층-A104호 .",37.3818594284068,126.662694187386
(하)문경휴게소점,경상북도 문경시 중부내륙고속도로 173 .,36.6205103363074,128.149931234729
서울대사거리점,"서울특별시 관악구 관악로 172, 2층 봉천동 857-4",37.4805127079803,126.952949414718
도심공항점,"서울특별시 강남구 테헤란로87길 22 (삼성동, 한국도심공항터미널, 2층)   203호",37.5096322564759,127.059443354483
광화문LG점,"서울특별시 종로구 새문안로 58 (신문로2가, LG광화문빌딩) 1층, 지하1층",37.5692689110408,126.971562204256
건대입구점,서울특별시 광진구 아차산로 235 (화양동)  235 (화양동),37.5406129331373,127.069530225646
청담점,서울특별시 강남구 학동로 517 1층,37.5199593388019,127.055262835759
이수역점,"서울특별시 동작구 동작대로 83 (사당동, 헤라피스빌딩) B1~1층",37.484012495411,126.981550873132
방배점,"서울특별시 서초구 남부순환로 2335 (방배동, 옥스포드빌딩) .",37.4778338201861,127.006606891853
분당서현점,"경기도 성남시 분당구 황새울로 315, 1층 104 (대현빌딩) .",37.3765030554807,127.109956112626
부천중동점,"경기도 부천시 원미구 소향로 203, 매트로펠리스 B동 1층 109-110호 /중동 1152-3",37.5021288818052,126.762274181984
테크노마트점,"서울특별시 광진구 광나루로56길 85, 9층 14호 (테크노마트21) .",37.535725176732,127.095692162256
산본점,경기도 군포시 번영로 505 1층 (대우디오플러스),37.3588084224208,126.933194965667
광주충장로점,광주광역시 동구 충장로안길 43 충장로1가 23,35.1467226640963,126.917529154628
역삼스타점,"서울특별시 강남구 테헤란로26길 12, 1층 (역삼동 736-56) 할리스",37.4994465349977,127.035856382455
부산경성대2호점,"부산광역시 남구 수영로 306, 3층 (대연동 72-1) 할리스",35.1369167202614,129.099825367555
김포공항점,서울특별시 강서구 하늘길 112 김포공항 국내선청사 1층,37.558958766307,126.803085626211
여의도하나증권점,서울특별시 영등포구  의사당대로 82 1층 할리스,37.522682850023,126.921853372269
부산송정DI점,부산광역시 해운대구 송정광어골로 77 (송정동 443-5) 할리스,35.1746804545724,129.196552443575
광나루역점,"서울특별시 광진구 천호대로 808, 광장현대홈타운 제1202동 상가 1층 (광장동 580) 할리스",37.545073523534,127.102739572749
세로수길점,서울특별시 강남구 강남대로152길 41 (신사동 536-6) 할리스,37.5182483612793,127.02268745515
목동점,"서울특별시 양천구 목동서로 159-1 CBS 1,2층 CBS 1,2층 할리스",37.5282318199269,126.874990723123
광주아울렛점,광주광역시 서구  상무대로 633,35.1403945853772,126.83421578158
울산디자인거리점,울산광역시 남구 돋질로302번길 38 (삼산동 1575-22) 할리스,35.5406979905132,129.337128327337
당산역점,서울특별시 영등포구 당산로 219,37.5334793403404,126.901240424052
의왕현대연구소점,"경기도 의왕시 철도박물관로 37, 1층 (삼동, 현대자동차그룹의왕연구소)",37.3236736184027,126.952312658425
부산동래역점,"부산광역시 동래구 삼성대길 34-25, 1~3층 (명륜동 502-4) 할리스",35.2052275793821,129.081751483458
잠실광고회관점,"서울특별시 송파구 올림픽로35길 137, 한국방송문화회관 1층 (신천동 7-11) 할리스",37.5159272595028,127.099643159822
창원상남점,경상남도 창원시 성산구 마디미로31번길 3 (상남동 상남동 18-9) 할리스,35.2215052369273,128.684449515702
배명사거리점,"서울특별시 송파구 백제고분로 275, 1층 (석촌동 14-7) 할리스",37.5027783021727,127.097338135134
노원문화의거리점,서울특별시 노원구 노해로81길 22-26 할리스,37.6558967804046,127.063981843761
부산해운대점,"부산광역시 해운대구 해운대해변로 277, 다옴빌딩 1~2층 (중1동 1412-7) 할리스",35.159887415153,129.161558980575
도곡점,"서울특별시 강남구 논현로28길 54, 덕원빌딩 1층 (도곡동 422-2) 할리스",37.4845278499807,127.046195947569
부산경성대점,"부산광역시 남구 용소로 7, 청라빌딩 2~3층 (대연동 56-8) 할리스",35.1366740247463,129.100631797365
인천한옥마을점,"인천광역시 연수구 테크노파크로 180, 다동 지상1층(송도동)",37.3908262523891,126.638914951341
강남역점,"서울특별시 강남구 강남대로 402, 시계탑빌딩 B1~1층 (역삼동 820-11)  할리스",37.4987767279505,127.027830562268
대전둔산청솔점,대전광역시 서구 둔산로 223 제상가 2동 할리스,36.3519333476051,127.398129737198
용산더프라임점,서울특별시 용산구 원효로90길 11 더프라임타워 업무동 1층,37.5403958008247,126.969718522289
마산터미널점,"경상남도 창원시 마산회원구 합성옛길 159, 마산시외버스터미널 1층(합성동 267) 할리스",35.2387052240685,128.583851412756
세종로점,"서울특별시 종로구 세종대로 161, 2~3층 (세종로 200) 할리스",37.5706817202422,126.976266788802
수원역점,경기도 수원시 팔달구 향교로 6 (매산로1가),37.2675264216173,127.00179799396
성남터미널점,"경기도 성남시 분당구  성남대로925번길 16 (야탑동, 분당종합터미널) 1층 할리스",37.4130898626282,127.127281078932
합정역점,서울특별시 마포구 양화로 36 (합정동 374-1) 할리스,37.5485091311027,126.913337734086
신림점,서울특별시 관악구 신림로 353-1,37.4859535218631,126.92924154589
태평로점,"서울특별시 중구 세종대로 64, 해남빌딩 1층 (태평로2가 70-5) 할리스.",37.561973319432,126.976696252264
신촌점,서울특별시 서대문구 연세로 34 (창천동 31-12)  할리스,37.5586151120539,126.937150931665
