매장명,주소,구,위도,경도
평내호평점,"경기 남양주시 경춘로1306번길 2 (평내동, 중앙빌딩) 1층 1호",남양주시,37.6498781672761,127.237754728575
별내서부점,경기 남양주시 별내5로5번길 4-21 1층,남양주시,37.650520887408,127.113647665714
진접이마트점,경기 남양주시 진접읍 연평리 101-14 외11필지2층,남양주시,37.6995874472016,127.179014337231
남양주호평점,경기 남양주시 호평동  640 메인씨네마타워 111호,남양주시,37.655074547272,127.24407653829
진접장현리점,경기 남양주시 진접읍 장현리 장현프라자 129호,남양주시,37.7274201756793,127.171821508615
경복대점,경기 남양주시 진접읍 금곡리 경복대로 426 1층,남양주시,37.7337960268975,127.212273507432
남양주청학리점,"경기 남양주시 별내면  청학로중앙길 15, 115(주공프라자)",남양주시,37.7093000705239,127.115133633728
덕소삼거리점,경기 남양주시 와부읍 덕소리 덕소로 87-1,남양주시,37.5863826717305,127.212349073723
별내이마트점,경기 남양주시 별내동  192-2 별내이마트 내,남양주시,37.6501158,127.123237
남양주묵현점,경기 남양주시 화도읍 묵현리 458-4,남양주시,37.6569035976606,127.274310544303
별내북부점,경기 남양주시 별내동  827-2 (2~3호),남양주시,37.667298834898,127.116274237213
남양주마석점,경기 남양주시 화도읍 마석우리 383-1,남양주시,37.6572253092247,127.301985347693
남양주양지점,경기도 남양주시 진건오남로 778  오남읍 1층 111호 (선일프라자),남양주시,37.6971369036619,127.205009499405
남양주사능점,경기도 남양주시 진건오남로 90,남양주시,37.6587236213231,127.178351792015
진접센트레빌점,"경기도 남양주시 진접읍 부평로 42, 상가동107, 108호",남양주시,37.7401468933443,127.20020609145
남양주호평중앙점,경기도 남양주시 천마산로 27 1층,남양주시,37.6644337484212,127.247189077659
남양주시청점,경기도 남양주시 금곡로 50,남양주시,37.6338594103921,127.208609629402
남양주오남점,경기 남양주시 오남읍 진건오남로 522,남양주시,37.6804053526178,127.210269502914
별내메가박스점,경기 남양주시 두물로 19 1층 101호,남양주시,37.6558175280706,127.12661733799
별내백상앨리츠점,"경기 남양주시 별내중앙로 36-31 106, 107, 108호(별내동)",남양주시,37.6462023708503,127.126414391365
퇴계원점,경기 남양주시 퇴계원읍 퇴계원로 66 1층일부,남양주시,37.6524389606593,127.14284643578
구리등기소점,경기 구리시 인창동  건원대로 44119 태영빌딩 119호,구리시,37.605836381635,127.139606667431
구리역점,경기 구리시 인창동  676-6,구리시,37.6020902542078,127.142689752869
롯데하이마트구리점,경기 구리시 동구릉로148번길 33 1층 롯데하이마트 구리점,구리시,37.6112482474926,127.13954203303
구리수택점,경기도 구리시 체육관로80번길 24,구리시,37.5915851279816,127.139394235211
갈매중앙점,경기 구리시 갈매중앙로55번길 109,구리시,37.6306758706319,127.116358991504
구리벌말점,경기 구리시 벌말로 91 (토평동),구리시,37.5852179673914,127.147140081041
구리세무서점,경기 구리시 안골로 50 1층 103호(교문동),구리시,37.597116123642,127.13662709128
구리시청점,"경기 구리시 아차산로432번길 13 (교문동, 지케이아이스쿨) 1층,2층",구리시,37.5937408147553,127.132131074871
구리토평점,경기 구리시 벌말로129번길 62 (토평동),구리시,37.5896082966724,127.145853090178
하남신장에코점,경기 하남시 신장동로 35 1층,하남시,37.5433689340804,127.211235663119
미사호수공원점,"경기 하남시 미사강변남로 45 (망월동, 골든브릿지) 1층 122호",하남시,37.5601496625359,127.186621042685
미사숲공원점,경기 하남시 풍산동 510-2 1층,하남시,37.5555316149547,127.189445083484
하남미사스카이폴리스점,경기 하남시 미사강변한강로 135 (망월동) 나 138호 나 139호,하남시,37.57657762204,127.19204652447
하남현대지식산업센터2차점,경기 하남시 미사대로 520 (덕풍동) 디씨동 1층 01-029호,하남시,37.5588264366331,127.204686431376
하남검단산점,경기 하남시 검단산로 232 (창우동) 지하1층,하남시,37.5353924525317,127.228435084836
하남감일동점,경기 하남시 감일로102번길 35 (감일동) 1층,하남시,37.5088663600486,127.152283976031
하남덕풍초교점,경기 하남시 신장로 200 (덕풍동) 1층,하남시,37.5429852126586,127.199146416603
서하남IC점,"경기 하남시 서하남로 31 (감북동) 1,2층",하남시,37.51688910355,127.147720024719
하남테크노밸리U1점,"경기 하남시 풍산동 633 힐즈파크프라자 B03,04호",하남시,37.5444934681974,127.194123558714
하남시청점,경기도 하남시 대청로 15 (신장동) 1층 107호,하남시,37.5405784823064,127.213922021368
하남시청역점,"경기 하남시 하남대로 815 명지캐럿108, 1층(112,113호)",하남시,37.5412043665665,127.206967021151
하남미사가로수길점,경기 하남시 미사강변한강로 290-3 모노라운지 1층109호,하남시,37.5642184959,127.197460306827
하남검단산역점,경기 하남시 대청로 73 1층,하남시,37.5408094381911,127.220711063421
하남미사강변한강로점,경기 하남시 미사강변한강로334번길 34 (망월동) 1층,하남시,37.5601280379544,127.198927192914
미사청아초교점,경기 하남시 미사강변중앙로111번길 4 (풍산동) 101호,하남시,37.5567914887366,127.191671487162
미사센텀비즈점,경기 하남시 조정대로 45 지하1층 122호,하남시,37.5506851829474,127.184475919003
하남유니온파크점,경기 하남시 하남유니온로 70-1 에일린의뜰 단지내상가 1층 118호,하남시,37.5441500308359,127.220682777819
미사망월초점,경기 하남시 미사강변북로30번길 14 1층(망월동),하남시,37.5709969833474,127.181670505268
미사강변도시점,경기도 하남시 미사강변대로226번길 26,하남시,37.56980302824,127.185180609809
화정별빛마을점,"경기 고양시 덕양구 화신로 319 (화정동, 문정빌딩) 1층 일부",고양시,37.6326512487296,126.826294938956
EBS2호점,경기 고양시 일산동구 한류월드로 281 20층 일부,고양시,37.6617244208924,126.754626454106
풍산역점,경기 고양시 일산동구 하늘마을1로 8 (중산동) 1층 107호,고양시,37.6747433190826,126.786508856007
능곡역점,경기 고양시 덕양구 토당로 54 1층 (충정회관),고양시,37.6207517542098,126.820399175529
일산국립암센터점,경기 고양시 일산동구 일산로330번길 12-2 (마두동) 1층 전체호,고양시,37.664903399103,126.784788445973
일산하이파크점,경기 고양시 일산서구 하이파크1로 77 (덕이동) 1층,고양시,37.6966078879688,126.756406124432
일산킨텍스꿈에그린점,"경기 고양시 일산서구 킨텍스로 240 (대화동, 킨텍스 꿈에그린) B129",고양시,37.6658756486743,126.751042108317
킨텍스홈플러스점,경기 고양시 일산서구 호수로 817 지하1층(홈플러스킨텍스점),고양시,37.6679852145335,126.751647571454
일산백마점,"경기 고양시 일산동구 일산로 234 (마두동, 백일상가) 1층 우측",고양시,37.6572219985473,126.788822751796
EBS1호점,경기 고양시 일산동구 한류월드로 281 EBS통합사옥 1층,고양시,37.6617244208924,126.754626454106
고양벽제삼거리점,"경기 고양시 덕양구 혜음로 166 (고양동) 1층 101호, 102호",고양시,37.7152491803471,126.901344889482
고양향동점,경기 고양시 덕양구 꽃내음2길 50-3 (향동동) 1층,고양시,37.6024880446956,126.89142360351
고양서오릉점,경기 고양시 덕양구 용두동 432-33 실주소 432-507,고양시,37.6281073154826,126.891266379137
고양지축초교점,경기 고양시 덕양구 오부자1길 42 (지축동) 1층,고양시,37.6523703288817,126.913541161523
화정중앙공원점,"경기 고양시 덕양구 백양로 65 (화정동, 동도센트리움)",고양시,37.631506540955,126.833349357582
고양성저마을점,"경기 고양시 일산서구 대산로 212 (대화동, (주)오네뜨빌딩)",고양시,37.6785392019414,126.755107730487
고양지축중앙점,경기 고양시 덕양구 지축로 86 (지축동) 105호,고양시,37.6487646721028,126.917420706879
주엽롯데마트점,"경기 고양시 일산서구 중앙로 1496 (주엽동, 롯데마트) 롯데마트 주엽점 1층 이디야커피",고양시,37.6736581794828,126.754640891515
대화마을점,경기도 고양시 일산서구 대화로 138 (대화동  ) 주건축물제1동1층전체호,고양시,37.6709240536307,126.735538705706
마두역점,경기 고양시 일산동구 장백로 184 우신프라자 1층,고양시,37.6512768694197,126.777162351475
화정이마트점,경기 고양시 덕양구 화정동  976 이마트1층,고양시,37.6326689947454,126.833415302295
일산이마트점,경기 고양시 일산동구 백석동  (중앙로 1124) 일산층커피바코너,고양시,37.6500444005322,126.792363029713
중산마을점,경기 고양시 일산동구 중산동  1560-1,고양시,37.6942560666729,126.780442673327
일산원마운트점,경기 고양시 일산서구 대화동  2606,고양시,37.6643781827399,126.754418696658
일산풍동점,경기 고양시 일산동구 풍동  1275,고양시,37.6678110390083,126.800417042648
마두역2호점,경기 고양시 일산동구 중앙로 1190 서울타워 1층,고양시,37.6530724995104,126.77757865372
능곡점,경기 고양시 덕양구 토당동  845,고양시,37.6260992241417,126.824125804194
일산허유재병원점,경기 고양시 일산동구 장항동  780,고양시,37.6629159635707,126.76996052869
화정중앙점,경기도 고양시 덕양구 화중로130번길 32,고양시,37.6383284620387,126.83362371319
일산가좌마을점,경기 고양시 일산서구 가좌동  392-3,고양시,37.6862520449626,126.719794129256
고양동산점,경기 고양시 덕양구 동산동  353,고양시,37.6438951329536,126.886711982623
고양어울림점,경기도 고양시 덕양구 고양대로1384번길 15 정암코아 107호,고양시,37.6533260485184,126.837571925847
고양백석터미널점,경기도 고양시 일산동구 일산로 74-17,고양시,37.6441881256614,126.79094508345
일산웨스턴돔점,경기 고양시 일산동구 장항동 868 웨스턴돔 b-187,고양시,37.6547762126622,126.772641723565
9사단점,경기 고양시 일산동구 고양대로 910 창일주유소 인근,고양시,37.6776888649801,126.796121386459
고양내유점,경기 고양시 덕양구 통일로 1072 (내유동) 문정이클래스 1(일부)층,고양시,37.71006958527,126.853078723235
문산점,"경기 파주시 문산읍 문향로 70 (문산리, 동양슈퍼마켓) 2층",파주시,37.857956577001,126.785480626409
금촌역점,경기 파주시 새꽃로 197 (금촌동) 1층,파주시,37.765555107333,126.774352015184
문산당동점,경기도 파주시 방촌로 1719-62,파주시,37.8672498941962,126.783723049908
문산당동중앙점,경기도 파주시 문산읍 당동리 912-1,파주시,37.8628294541428,126.773784036136
야당역점,경기도 파주시 경의로 1080,파주시,37.7138108555518,126.75995262432
문산역점,경기 파주시 문산읍 문산역로 91 1층,파주시,37.854479950917,126.786897425198
파주경찰서점,"경기 파주시 쇠재로 128 (금릉동) 103,104,105호",파주시,37.7526176706098,126.77784360616
파주목동점,경기 파주시 와석순환로252번길 12 (목동동) 1층,파주시,37.7196731712742,126.737572018498
파주식자재마트점,경기 파주시 조리읍 통일로 43 (농협파주하나로클럽) 이디야커피,파주시,37.7311783304292,126.835396626404
파주광탄점,경기 파주시 광탄면 혜음로 1138 (새마을금고) 1층일부,파주시,37.7827714293242,126.846691272231
파주운정호수공원점,경기 파주시 가온로 172 (와동동) 101호,파주시,37.7196910527866,126.751435810995
파주운정가람점,경기 파주시 가람로 71 (와동동) 102호,파주시,37.7350685341253,126.757627681443
파주법원점,경기 파주시 법원읍 술이홀로 872 1층,파주시,37.8489700856851,126.872736090674
파주시청점,"경기 파주시 금정로 41 (금촌동, 고무래황소시골밥상) 1층",파주시,37.7586969702559,126.775249270626
운정역로데오점,경기 파주시 와동동 1438 109호,파주시,37.7273488894654,126.762023120541
파주금촌DI점,경기 파주시 시청로 145 (아동동) 1층 일부,파주시,37.766753306068,126.779785322858
양주장흥점,경기 양주시 장흥면 권율로 6 1층,양주시,37.7173175617556,126.941529713946
양주옥정로데오점,경기 양주시 옥정로 204 107호(옥정동),양주시,37.8198459298683,127.092142820773
