매점명,주소,위도,경도
대구다사역점,대구 달성군 다사읍 다사로 71 (매곡리) 다사역 금호어울림센트럴 701동 B106호,35.8656002313688,128.45849802123
동탄삼성반도체점,"경기 화성시 삼성1로 160 (석우동, 디지털스테이션) 1층 106호",37.2182083355911,127.077875496565
여서로터리점,전남 여수시 여서로 174 (여서동) 1층,34.7484108562611,127.700602001526
여수웅천지웰점,전남 여수시 예울마루로 43 (웅천동) 1층,34.7469188766926,127.67043007245
화정힐스테이트점,광주 서구 화정로244번길 23 (화정동) 1층,35.1454288626932,126.885113731508
세종아름점,"세종특별자치시 아름서1길 13-12 (아름동, 세종 제이디빌딩) 102호",36.5116594398975,127.243190312209
검단사거리점,인천 서구 검단로 486 (마전동) 1층,37.6021339762646,126.658300207072
덕계역점,"경기 양주시 회천중앙로 248 (덕계동, 스타프라자) 113호",37.819666000098,127.053550763661
전북대구정문점,전북 전주시 덕진구 권삼득로 333 (덕진동1가) 1층 107호,35.8450360352756,127.125773058919
대구청라힐스자이점,"대구 중구 남산로 73 (남산동, 청라힐스자이) 302동 105호",35.8622794831597,128.58213259562
대전보건대점,대전 동구 충정로 22 (가양동) 1층,36.3484307557902,127.453560871731
고양능곡점,경기 고양시 덕양구 지도로 96 (토당동) 1층,37.6257658921504,126.824147772889
아현역점,서울 마포구 굴레방로 27 (아현동) 1층,37.5564770309498,126.95532261857
구로코오롱싸이언스밸리점,"서울 구로구 디지털로34길 43 (구로동, 코오롱싸이언스밸리1차) 1층 106호",37.4851520949372,126.898809246391
광주일곡점,광주 북구 설죽로 505-9 (일곡동) 더벤티 광주일곡점,35.2043605630588,126.897783390286
수락리버시티점,서울 노원구 상계동 1313-2 101호,37.6869486072616,127.052867358127
울산구영점,"울산 울주군 범서읍 구영로 86 (구영리, GM프라자) GM프라자 201호",35.5748284455209,129.240983839893
일산어반스카이점,"경기 고양시 일산서구 고양대로 666 (일산동, e편한세상 일산 어반스카이) 상가동 C106호",37.6835547426274,126.769264328922
노원역점,서울 노원구 상계로 89 (상계동) 1층,37.6568188232099,127.064847546862
전주객사점,전북 전주시 완산구 전주객사4길 44-29 (고사동) 1층,35.8203775069825,127.144315218778
여수돌산점,전남 여수시 돌산읍 강남로 55 (우두리) 1층,34.7206602515071,127.750889598458
한양대점,서울 성동구 행당동 4-33,37.5601380949647,127.040566703188
완주군청점,"전북 완주군 용진읍 운곡4로 20 (운곡리) 상가동 B110,111호",35.9058821858733,127.165574027333
군산신역세권점,전북 군산시 내흥동 1017 상가 9호,36.0020972222852,126.757565834299
광주하남2지구점,광주 광산구 하남대로54번안길 104-3 (하남동) 1층,35.1776835861658,126.798203561368
가재울점,"서울 서대문구 수색로 100 (북가좌동, DMC 래미안 e편한세상)  2단지 상가 1층 4호 더벤티 가재울점",37.5747334832097,126.907916083955
부평SK뷰해모로점,"인천 부평구 동수천로 71 (부평동, 부평 SK VIEW 해모로 아파트) 1층 104호",37.4920223385604,126.733691100222
광주양산택지로점,광주 북구 본촌동 3004-3 1층,35.214415959854,126.88212214886
국회대로점,"서울 영등포구 국회대로 780 (여의도동, 엘지여의도에클라트) 1층 110호",37.5298309198,126.919265654284
구리아름마을점,경기 구리시 동구릉로85번길 15 (인창동) 1층,37.6082798368024,127.133238925335
남양주오남진주점,경기 남양주시 오남읍 오남리 202 1층,37.6904516176345,127.213766325828
인천검단신도시점,"인천 서구 이음5로 30 (원당동, 연세프라자9) 112호",37.5938016743895,126.710909298845
중랑구청점,"서울 중랑구 신내로 82 (신내동, 금강프라자) 1층 104호",37.6066828647187,127.095563510586
의왕내손점,"경기 의왕시 갈미2로 40 (내손동) 캠퍼스프라자 1층 114,115",37.3794619251627,126.971412164308
나주빛가람병원점,전남 나주시 정보화길 40 (빛가람동) 1층,35.0234061406106,126.798534622327
루원지웰시티점,"인천 서구 가정로 406 (가정동, 루원지웰시티푸르지오) c동 1층 101,102호",37.5214629875846,126.673952289268
대광리역점,"경기 연천군 신서면 연신로 1160 (도신리) ,",38.1852211981573,127.107723791485
전주근영여고점,전북 전주시 완산구 영경2길 14 (중화산동2가) 1층 (중화산동2가),35.8177917984176,127.12413044046
천안시청점,"충남 천안시 서북구 불당22대로 92 (불당동, 마블러스티타워) 1층 113호",36.8153477619773,127.108718302549
광주매월점,광주 서구 매월1로49번길 2 (매월동) 1층,35.1131136245897,126.857977629448
광주첨단병원점,광주 광산구 첨단중앙로170번길 58 (쌍암동) 103호,35.2204047795502,126.845063333119
포항죽도시장점,경북 포항시 북구 동빈로 1 (남빈동) 1층 103호,36.0371806481922,129.368219849758
서울군자점,서울 광진구 군자로 141 (군자동) 1층,37.5543077590397,127.074826250644
순천아랫장점,"전남 순천시 장평로 65 (인제동, 건봉빌딩) 1층",34.9455410045047,127.493955362893
나주빛가람점,전남 나주시 그린로 341 (빛가람동) 102호 (빛가람동),35.0169991060038,126.793949456746
운정반석프라자점,"경기 파주시 청석로 115 (동패동) 1층 118호 (동패동, 반석프라자)",37.712691078582,126.720433135049
곤지암점,"경기 광주시 곤지암읍 평촌길 35-7 (삼리, 주은빌딩) 1층",37.356217484598,127.326200359576
남천역점,부산 수영구 수영로384번길 6 (남천동) 1층,35.1406251682968,129.106836185858
광주두암미라보점,광주 북구 면앙로 209 (두암동) 1층,35.1749419437743,126.934456764971
구로힐스테이트점,서울 관악구 조원로 20 (신림동) 1층,37.4832656614171,126.904556703285
안성석정점,경기 안성시 석정2길 18 (석정동) 1층,37.0090278779044,127.261217505225
송도하버뷰점,"인천 연수구 해돋이로 168 (송도동, 혜인프라자) 106호",37.3954253575474,126.645208822671
연안부두점,"인천 중구 연안부두로 16 (항동7가, 해양센타) 1층 11호",37.4565683327186,126.603583401783
종암사거리점,서울 성북구 종암로 124 (종암동) 1층,37.6013087324933,127.033693920641
구의역점,"서울 광진구 아차산로 379 (구의동, 송산빌딩) 1층 103호",37.5370383935781,127.084835606575
광주동천점,광주 서구 하남대로680번길 1 (동천동) 1층,35.1714829194975,126.867212256453
괘법한신점,부산 사상구 운산로 33 (덕포동) 1층,35.1686512085114,128.980548586136
시흥장곡점,경기 시흥시 장곡1로 15 (장곡동) 105호,37.3797197737581,126.78407782357
전주금암점,"전북 전주시 덕진구 백제대로 649 (금암동, 본죽) 1층",35.8432809802869,127.140221513343
광주운남삼성점,광주 광산구 임방울대로 142-11 (운남동) 1층,35.1739452544271,126.818270489148
진접역점,경기 남양주시 진접읍 해밀예당1로235번길 8 (금곡리) 1층,37.7213517125249,127.20428394229
평택고덕파라곤점,"경기 평택시 고덕국제대로 180 (고덕동, 고덕국제신도시파라곤) 301동 1층 L105호",37.052411973278,127.044623336981
전주힐스테이트어울림효자점,"전북 전주시 완산구 따박골로 12 (효자동1가, 힐스테이트어울림효자 상가) B동 101호",35.8091907757086,127.124495565611
기장대청점,부산 기장군 기장읍 대청로 22 (대라리) 1층,35.237714297484,129.212635292991
인천청천중앙점,인천 부평구 세월천로 42 (청천동) 1층 일부호,37.5131140395407,126.704889078714
운정해오름마을점,"경기 파주시 청암로 82 (다율동, 운정신도시 푸르지오 파르세나) 근생1동 1층 123호",37.7352831855025,126.733917848435
등촌2동점,서울 강서구 등촌로 173 (등촌동) 1층 3호,37.5454022015772,126.862143168452
수원대점,경기 화성시 봉담읍 와우리 38-23 1층,37.2138543902881,126.976925988936
구미순천향네거리점,경북 구미시 1공단로 212 (공단동) 108호,36.1013972909468,128.385984827525
진주신안스포츠타운점,경남 진주시 촉석로 5-1 (이현동) 1층,35.1899098293037,128.063775565306
서일대점,"서울 중랑구 용마산로 424 (면목동, 신성모약국) 101호",37.5892157790421,127.096922851375
시흥장현중앙점,경기 시흥시 장현순환로 1 (장현동) 107호,37.3806744492306,126.793639691659
구미원호점,"경북 구미시 고아읍 문장로26길 3 (원호리, 낙원프라자) 1층 111호",36.1523115300871,128.330001485724
광주수완아름마을점,광주 광산구 임방울대로 216 (신가동) 1층,35.1804254819965,126.818225107329
고양지축점,"경기 고양시 덕양구 지축1로 65 (지축동, 로로프라자) 1층",37.6488554212948,126.915540258678
옥정듀클래스점,경기 양주시 옥정동 987-1 R110호,37.8387675400736,127.0955164457
시민공원역점,"인천 미추홀구 경인로 372 (주안동, 포레나 미추홀) B1층 B1003호 더벤티 시민공원역점",37.4580182017435,126.681163207516
전주상산타운점,"전북 전주시 완산구 효자천변2길 14 (효자동1가, 상산타운) 4동 1층 103호",35.804725025636,127.113853927014
영등포역점,"서울 영등포구 영중로 2 (영등포동3가) ,",37.5167419411213,126.906749912597
광주중앙여고점,광주 북구 금호로 95 (운암동) 101호,35.1759148820134,126.884910471144
별내역아이파크점,경기 남양주시 별내동 1007-4 1층,37.6457898344868,127.12689571388
대전둔산녹원점,"대전 서구 계룡로491번길 8 (둔산동, 갤러리빌4차) 104호",36.3455374500729,127.38025143914
목포용해점,전남 목포시 용해지구로 61 (연산동) 107호,34.8181454383539,126.392662356752
광주오치점,광주 북구 서하로 179 (오치동) 1층,35.1874065908,126.900211750939
사가정아이파크점,"서울 중랑구 동일로92길 40 (면목동, 사가정 센트럴 아이파크) 1층 102호",37.5818929536315,127.080375944624
고양원흥점,"경기 고양시 덕양구 원흥3로 8 (원흥동) 108호,109호",37.6485086696103,126.874140339455
대구신암점,대구 동구 신암로 120 (신암동) 1층,35.8804846743998,128.612464764362
인천신포점,인천 중구 제물량로 163-1 (사동) 1층,37.4699064350147,126.625675399483
검단파라곤점,"인천 서구 이음2로 29 (당하동, 파라곤 센트럴파크) 103호",37.5874616125578,126.709999064806
나주영산포점,전남 나주시 영산3길 8-4 (영산동) 1~2층,35.0000778389205,126.710969269342
장한평역점,서울 동대문구 장한로6길 4 (장안동) 1층 103호,37.5636893742929,127.066416193715
상암DMC역점,"서울 마포구 성암로 207 (상암동, 상암빌라) 1층",37.5780139960518,126.896591297905
의정부탑석자이점,경기 의정부시 용현동 264-11 104호,37.7348245150654,127.081404871066
광주첨단산월점,"광주 광산구 산월로 81 (산월동, 부영그린타운) 상가동 1층 107호",35.21003946759,126.845868491587
순천가곡점,전남 순천시 원가곡2길 1 (가곡동) 1층,34.9849801456362,127.484510285878
청주모충트릴로채점,충북 청주시 서원구 무심서로413번길 5 (모충동) 103호,36.628338656678,127.482265684991
구미공단점,"경북 구미시 1공단로5길 86-15 (공단동, 베스트웨스턴구미호텔) 1층",36.1099701068403,128.377121548319
청주지웰시티점,"충북 청주시 흥덕구 대농로 49 (복대동, 에스와이스타몰) A동 102호",36.6421133187508,127.428064917918
고척점,서울 구로구 고척동 269-5 1층,37.5015025016532,126.850863736372
인천청라린점,"인천 서구 청라라임로 85 (청라동, 청라린스트라우스) B동 125호",37.5346639378439,126.652614505895
서대구IC점,대구 서구 북비산로 81 (이현동) 1층,35.8787569272079,128.541982638287
포항선린점,경북 포항시 북구 대신로 46-2 (대신동) 1층,36.0483509838959,129.36796610064
운정더테라스점,경기 파주시 가온로 200 (와동동) 근린생활시설동 109호,37.7206265671395,126.753642523241
인천도화금강점,인천 미추홀구 염전로202번길 63 (도화동) 104호,37.4754404468443,126.660340641317
완주삼봉지구점,전북 완주군 삼례읍 삼봉1로 2 (수계리) 109호,35.9225088689226,127.123709062674
김포감정점,"경기 김포시 중봉1로 12 (감정동, 이삼메디칼센타) 1층 103호",37.6223050575793,126.699670102646
광주운남영천점,"광주 광산구 사암로340번길 43 (월곡동, 다우빌딩) 1층 102호",35.1753217203089,126.811201914356
부천원미점,"경기 부천시 원미로 123-5 (원미동, 미성플로체) 1층 101호",37.493564669328,126.790917502409
기흥구청점,"경기 용인시 기흥구 구갈로60번길 19 (구갈동, 금강프라자) 104호",37.2799457560209,127.11350430893
전남영암점,전남 영암군 영암읍 군청로 2-30 (서남리) 1층,34.799362620857,126.695977693638
매탄시장점,경기 수원시 영통구 중부대로246번길 51 (매탄동) 1층,37.2727146314901,127.04182347753
평택청북점,경기 평택시 청북읍 안청로2길 33-70 (옥길리) 114호,37.0182852078966,126.916474774542
망우역점,서울 중랑구 망우동 479 한일씨너스빌리젠시1단지 S1011호,37.5973351400052,127.093477736804
만수아주점,인천 남동구 만수로 84 (만수동) 103호 104호,37.4627009873997,126.736518434984
부산범천점,부산 부산진구 골드테마길 69 (범천동),35.1447670643671,129.059897837858
광주무등산아이파크점,"광주 동구 남문로753번길 20 (학동, 무등산 아이파크) 상가A동 104호",35.13635035416,126.922622540343
순천연동대주점,전남 순천시 태봉길 41 (조례동) 1층,34.960217940948,127.526159096374
오산대역점,경기 오산시 내삼미로 85 (수청동) 1층 102호,37.1698712194258,127.06594442395
남양주마석점,"경기 남양주시 화도읍 맷돌로 110-13 (마석우리, 신명프라자) 101호",37.6570638839299,127.302360486271
시흥신천중앙점,경기 시흥시 신천동 833-2 1층,37.4375496154591,126.779999550301
광주더샵염주점,광주 서구 월드컵4강로 27 (화정동) 상가동 지하116호,35.1393742835837,126.875928001953
마천역점,서울 송파구 마천동 301-9 1층,37.4953154313232,127.153393726944
강남대점,"경기 용인시 기흥구 강남동로 6 (구갈동, 그랜드프라자) 106호",37.271398838861,127.127754052312
광주장덕중앙점,광주 광산구 장신로20번길 6 (장덕동) 1층,35.1902638344722,126.812244692053
제주외도점,제주특별자치도 제주시 우정로4길 3-1 (외도일동) 1층,33.4912181138443,126.430438506665
전주삼천흥건점,전북 전주시 완산구 삼천동1가 660-4 1층,35.793973200227,127.11706953297
인천청천점,인천 부평구 마장로 437 (청천동) 1층,37.5172783669767,126.704057797579
대전복수점,대전 서구 복수동 618 1층,36.2992644870868,127.378811651147
광주운천역점,광주 서구 상무대로 882 (쌍촌동) 1층 광주운천역점,35.1501359568042,126.85853558032
정릉중앙점,"서울 성북구 서경로 77 (정릉동, 스마트빌) 1층 101호",37.6100896165728,127.014728956574
광주봉선점,"광주 남구 봉선로 158 (봉선동, 남양빌딩) 1층 105호",35.122729176208,126.912371324316
초지역센트럴포레점,경기 안산시 단원구 화랑로 102 (원곡동) 상가1동 107호,37.3262158258929,126.800621604984
화순전대병원점,전남 화순군 화순읍 서양로 307 (일심리) 1층,35.0593589414474,127.00051380039
여수소호점,전남 여수시 소호로 469 (소호동) 1층,34.7447240106642,127.65222901692
풍무푸르지오점,경기 김포시 풍무2로 31 (풍무동) 1층 101호,37.6092858997793,126.725719696751
광주화정현대점,광주 서구 화정동 742-22 1층,35.1536337030202,126.876525670151
광양사동로점,전남 광양시 구마8길 2 (중동) 1층,34.9447631519527,127.686877508603
노원문화의거리점,"서울 노원구 노해로81길 5-6 (상계동, 노원스퀘어) 1층 102호",37.6552060831882,127.062476980624
광주하남점,광주 광산구 사암로216번길 16 (우산동) 1층,35.1633390227628,126.809377273116
법환포구점,제주특별자치도 서귀포시 막숙포로 68 (법환동),33.2355550067203,126.514470349418
여수웅천포레나점,"전남 여수시 웅천남8로 23 (웅천동, 포레나 여수 웅천 2단지) 214동 103호",34.7400377418964,127.678347122768
고성교차로점,"제주특별자치도 서귀포시 성산읍 일출로 4 (고성리, 케이빌딩) 102호",33.4471015213541,126.913295187203
칠곡석적중리점,경북 칠곡군 석적읍 유학로 48 (중리),36.0770963459175,128.414589269437
동탄더퍼스트타워점,경기 화성시 동탄대로21길 10 (영천동) 더 퍼스트타워 1층 141호,37.2079011859129,127.097636159342
수유시장점,서울 강북구 미아동 189-5,37.6320747944691,127.024490462701
원주단관점,강원 원주시 단구로 370 (단구동) 1층 우측상가,37.3233926274841,127.957091205019
공릉중앙점,서울 노원구 공릉로 149 (공릉동) 1층 103호,37.6234300539027,127.079294565897
김포양곡점,경기 김포시 양촌읍 양곡2로80번길 68 (양곡리) 101호,37.6579047711216,126.630792978624
송도마스터뷰점,"인천 연수구 컨벤시아대로274번길 55 (송도동, 송도 더샵 마스터뷰 21BL) 상가동 1층 4호",37.3833171244931,126.629810158288
광주금호마재점,"광주 서구 풍금로 171 (금호동, 평화빌딩) 1층",35.1310572060338,126.859240608973
인천신현원창점,인천 서구 원창로 180 (신현동) 1층 일부호,37.5175470218504,126.669109655209
별내북부점,"경기 남양주시 별내3로 320 (별내동, 센트럴프라자) 1층 103호",37.6660084533196,127.117815588067
하계점,"서울 노원구 노원로 248 (하계동, 삼정 이오니아) 107호",37.6399414641071,127.07382515218
여수국동항점,전남 여수시 국포1로 47 (국동) 1층,34.7266555077612,127.721344072823
광주신가점,광주 광산구 수등로 275 (신가동) 1층,35.1853969441056,126.839020031431
부천원종역점,"경기 부천시 소사로 779 (원종동, 뉴월드프라자) 102호",37.5256433735672,126.804555880183
고양라몬테점,"경기 고양시 일산동구 연리지로 51 (장항동, 라몬테이탈리아노) 102호",37.6599268237402,126.754904252922
익산함열점,전북 익산시 함열읍 와리 548-15 1층,36.078714945066,126.959489643317
전주동산점,전북 전주시 덕진구 편운로 6 (여의동2가) 1층 102호,35.8708923912684,127.076965638988
의정부시청점,경기 의정부시 둔야로45번길 51 (의정부동) 지상1층,37.7398488099772,127.036744073422
진접반도유보라점,경기 남양주시 진접읍 해밀예당3로 126 (금곡리) 1층 105호,37.7207941252728,127.196153067176
창원내동점,"경남 창원시 성산구 연덕로184번길 42 (내동, 현대상가) 내동 제 1층 105호",35.2168803685757,128.669671391724
안양비산점,"경기 안양시 동안구 관악대로106번길 77 (비산동, 비산롯데캐슬 상가동) 105호",37.3984182462523,126.938983860299
제주대학교점,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교) 제주대학교 아라뮤즈홀 4층",33.4572918019245,126.564322232111
미사테스타타워점,"경기 하남시 미사강변서로 25 (풍산동, 미사 테스타타워 지식산업센터) 1층 R105호",37.552659968832,127.182808375056
순천동부청사점,전남 순천시 해룡면 신대로 8 (신대리) 1층 102호,34.9269560502308,127.55230502651
완주봉동점,전북 완주군 봉동읍 완주산단8로 13 (둔산리),35.9584535758818,127.124388851061
진주법원점,경남 진주시 신안동 581-3 1층,35.1797191761065,128.065362315407
광주금호점,"광주 서구 운천로 54 (금호동, 해광대덕 무지개아파트) 상가동 1층 2호",35.1373073098937,126.859211088586
대구이시아폴리스점,대구 동구 팔공로51길 31-6 (봉무동) B동 101(하층)호,35.9226088544257,128.637153631264
남양주2청사점,경기 남양주시 다산지금로16번길 87 (다산동) 104호,37.6078354925262,127.170658938612
석촌역점,"서울 송파구 백제고분로40길 4 (석촌동, 옥당빌딩) 더벤티 석촌역점",37.5040592155588,127.105775606159
산본점,"경기 군포시 산본로343번길 23 (산본동, 옥산빌딩) 옥산빌딩 1층 108호",37.3598730660119,126.930364709832
부평미주점,인천 부평구 부평문화로115번길 52 (부평동) 1층 104호,37.4964114925756,126.729842310605
제주아라점,제주특별자치도 제주시 아라일동 6102,33.4773594301056,126.543167855583
전주하가점,전북 전주시 덕진구 가련산로 10 (덕진동2가) 1층 104호,35.8406664766717,127.110552773182
광주용봉점,광주 북구 비엔날레로 75 (용봉동) 1층,35.1784892842038,126.889797414339
부천고강시장점,경기 부천시 고강동 318 1층,37.5284632324498,126.814498292777
서귀포광진빌점,제주특별자치도 서귀포시 중산간동로 8066 (서홍동) 1층,33.2642873361039,126.555017598718
개금시장점,"부산 부산진구 가야대로 470 (개금동, 아이사랑산부인과) 1층",35.1528748508427,129.023427535964
영종별빛광장점,인천 중구 하늘별빛로65번길 17 (중산동) 1층 102호,37.4881825354752,126.562998486983
의정부센트럴자이점,경기 의정부시 경의로118번길 44 (의정부동) 1층,37.731125191263,127.048622849018
공주신관점,충남 공주시 흑수골길 37 (신관동) 1층 102호,36.4733133672488,127.141360152381
전북정읍사점,전북 정읍시 정읍사로 580 (시기동) 1층,35.5547003498905,126.864813407617
남양주묵현점,경기 남양주시 화도읍 먹갓로28번길 5 (묵현리) 1층,37.656941197285,127.275072012754
강원횡성점,강원 횡성군 횡성읍 한우로 279-1 (읍하리) 1층 2호,37.4893276680491,127.985056074165
대구신서혁신도시점,"대구 동구 이노밸리로 322 (신서동, 대구혁신도시 비젼스퀘어2) 138호",35.8772419630648,128.732153285537
의정부서해점,"경기 의정부시 동일로466번길 27 (신곡동, 초원빌라) 지상1층 101호",37.7291480848864,127.060528942334
NC대전유성점,대전 유성구 봉명동 549-11 NC대전유성점 10F,36.3536795315679,127.344015040333
이천증포점,"경기 이천시 이섭대천로 1411 (증포동, 흥인프라자) 1층 107호",37.2938847152413,127.455655697687
창원용호롯데점,경남 창원시 성산구 용호동 63 롯데종합상가 1층,35.2344648668672,128.684674399134
다산지금지구점,"경기 남양주시 다산지금로 140 (다산동, 다산지금지구 근생7-5) 주건축물제1동 1층 105호",37.6005294777765,127.173490498638
구미황상점,경북 구미시 검성로 88 (황상동),36.1174961871544,128.42657090446
부평더샵점,"인천 부평구 열우물로 90 (십정동, 더샵부평센트럴시티) 상가동 F동 101호",37.4773624178744,126.700993091846
상계불암점,"서울 노원구 덕릉로 725 (중계동, 보경속셈학원) 105호",37.6623794667367,127.075647021495
구의사거리점,서울 광진구 자양로 205 (구의동) 1층,37.54580264949,127.085759747012
인천대성베르힐점,인천 서구 새오개로111번안길 32 (신현동) 1층 104호,37.5220771773553,126.664835567478
사하역점,"부산 사하구 낙동대로 280 (괴정동, 사하역 비스타 동원) 1층",35.1001350992794,128.98425723893
여수국동서희스타힐스점,전남 여수시 신월로 681 (국동) 1층,34.731828520689,127.717777282295
광주첨단2지구점,광주 북구 첨단연신로107번길 21 (신용동) 104호,35.2073350420325,126.861761382143
창원토월점,"경남 창원시 성산구 동산로 122 (상남동, 스카이웰빙파크) 1층 110-1호",35.2186253026766,128.690138198679
김포사우점,경기 김포시 사우중로 88 (사우동) 1층 105호,37.6221521326276,126.721516520975
대구서재점,대구 달성군 다사읍 서재로 128 (서재리) 1층,35.8749832179718,128.497325273029
여수서시장점,전남 여수시 좌수영로 9 (서교동),34.7412816853091,127.72760109211
가평현리점,경기 가평군 조종면 현창로 28-5 (현리) 1층,37.8176003913318,127.349378826422
의정부산들마을점,경기 의정부시 용현로 144 (민락동) 지상 1층 102호,37.7407226730565,127.091992238622
울산남목점,울산 동구 동해안로 3 (서부동),35.5401477701424,129.424626913301
경산펜타힐즈점,경북 경산시 중산동 637 113호,35.8279766130557,128.719284995142
광주소촌점,광주 광산구 소촌로152번길 30 (소촌동) 상가동 1층,35.1574779528263,126.795188161001
대구동서변점,대구 북구 서변로 55-1 (서변동) 1층,35.9207790607933,128.596379668869
송도푸르지오시티점,"인천 연수구 아트센터대로 203 (송도동, 송도 센트럴파크 푸르지오시티) 151일부호",37.3952040049379,126.631287119931
동탄영천파크점,"경기 화성시 동탄대로24가길 7 (영천동, 동탄 파크 푸르지오) 1층 107호",37.2170064129913,127.11253227807
분당양지마을점,"경기 성남시 분당구 내정로173번길 49 (수내동, 궁전프라자-3) 1층 113호",37.3773778235981,127.115846298673
신갈롯데점,"경기 용인시 기흥구 중부대로 375 (신갈동, 기흥역롯데캐슬스카이) 1층 3호",37.2719404348259,127.107852657512
문정점,"서울 송파구 법원로11길 11 (문정동, 문정현대지식산업센터1-1) A동 105호",37.4846302643031,127.118322322397
광주진월한신점,"광주 남구 광복마을길 43 (진월동, 한신2차아파트) 상가동 103호",35.1216824200409,126.897434352116
광주본촌점,광주 북구 하서로 477 (본촌동) 1층 107호,35.2172013428673,126.877164711334
군산소룡점,전북 군산시 공항로 90 (소룡동) 1층 101호,35.9755876465221,126.678388955097
녹양힐스테이트점,경기 의정부시 녹양로 64 (녹양동) 102호,37.7567523706618,127.033243651828
전주시외버스터미널점,전북 전주시 덕진구 금암동 705-14 더벤티 전주시외버스터미널점,35.8342863507869,127.132346647344
소태점,광주 동구 지원로 4 (소태동) 1층,35.1236000949361,126.93287653907
전주태평진북점,전북 전주시 완산구 공북로 18 (태평동) 1층,35.8250498093401,127.13380493211
광주상무지구점,"광주 서구 상무중앙로78번길 5-6 (치평동, 영효빌딩) 영효빌딩 1층 102호",35.1545563033028,126.849474004526
수영역점,"부산 수영구 수영로 669 (광안동, 신세계메디컬센터) 1층 102호",35.1655711577911,129.114483540072
전주한들초점,전북 전주시 완산구 화산천변로 24 (중화산동2가) 1층 106호,35.8211475201151,127.116321741458
전주대점,전북 전주시 완산구 백마산길 11 (효자동3가) 1층 일부층,35.8176621374762,127.091900483009
부천보람마을점,"경기 부천시 석천로 105 (중동, 보람마을) 상가동 101호",37.4968730571911,126.761248090004
오남역점,경기 남양주시 오남읍 진건오남로 915 (양지리) 하나빌딩 110호,37.7050851386571,127.193698048114
대구두산점,"대구 수성구 청수로26길 36 (두산동, 한성스퀘어) 1층 113호",35.8381120930043,128.622076983328
서산호수공원점,충남 서산시 호수공원5로 35 (예천동) 1층 101호,36.7741219988026,126.44990935715
공항시장역점,서울 강서구 공항대로3길 38 (공항동) 가동 1층 103호,37.5632097635415,126.810637794742
김포마송점,경기 김포시 통진읍 김포대로 2231 (마송리) 103호,37.68944490737,126.597919297773
진접서희스타힐스점,경기 남양주시 진접읍 부평리 703-1 일원 서희스타힐스상가1동 B106호,37.7437846546026,127.177178307222
석남역점,인천 서구 길주로 79 (석남동) 106호,37.5067648282733,126.670878962969
서구가정점,"인천 서구 청중로 486 (가정동, 부일프라자) 부일프라자 제1층 104호",37.5297114481025,126.665320355952
의정부발곡역점,경기 의정부시 장암동 20-14 발곡프라자 103호,37.7251385583487,127.053895634271
울산남창사거리점,울산 울주군 온양읍 남창강변로 17 (운화리) 1층,35.4167735394302,129.278665976026
군산비응도점,전북 군산시 비응도동 83-7,35.9381868263162,126.527935479927
강릉내곡점,강원 강릉시 내곡동 422-9 101호,37.7422046437213,128.881137594289
여수미평점,"전남 여수시 대학로 48 (미평동, 선경1차상가) 상가동 106호",34.7736881452815,127.701759310279
익산원광대점,전북 익산시 신동 787-1 1층,35.9618611359944,126.957999085738
안양박달점,경기 안양시 만안구 박달로 475 (박달동) 102호,37.4025586353617,126.905339190657
인천신현점,"인천 서구 가정로 387 (신현동, 루원이편한세상하늘채) 상가 가동 210호",37.5216812205617,126.672750890456
남양주장현점,경기 남양주시 진접읍 장현로 61 (장현리) 1층 일부,37.7164700415408,127.179916017843
동탄영천점,경기 화성시 동탄순환대로 690 (영천동) 애플 스퀘어 1층 105호,37.2065097542128,127.111548687984
장림본동점,부산 사하구 다대로277번길 3 (장림동),35.0776845274902,128.977620731229
문흥대주점,광주 북구 면앙로121번길 81 (문흥동) 1층,35.1806866908002,126.92666476918
전주평화점,전북 전주시 완산구 소대배기로 11 (평화동2가) 1층,35.7875068803915,127.131557254151
인천불로점,인천 서구 검단로768번1길 11-6 (불로동) 1층 101호,37.6127531766693,126.685625466388
명일역점,서울 강동구 명일동 312-94 1층,37.5519934611366,127.144260249723
광주신창호반점,"광주 광산구 신창로161번길 19 (신창동, 신창3차호반베르디움) 상가동 1층 110호",35.1989450452898,126.838978480915
경산하양점,경북 경산시 하양읍 서사도리7로 21 (서사리) 107호(SG타워),35.9181311843475,128.813169330122
경산사동점,경북 경산시 사동 38 부영아파트 6차 앞 대백마트 건물,35.8118000167212,128.755149939147
여주터미널점,경기 여주시 세종로 80 (홍문동),37.2909462978319,127.634733262475
광주첨단점,"광주 광산구 임방울대로800번길 71 (월계동, 아크레타 첨단) 101호",35.2142794999019,126.846426652188
제주원노형점,"제주특별자치도 제주시 원노형로 35 (노형동, 송우수자인아파트) 상가동 105호",33.4855858874046,126.485150141317
4공단산업단지점,경북 구미시 산동읍 첨단기업1로 18 (봉산리) 1층,36.1404916610865,128.439392614256
망월사역점,"경기 의정부시 평화로 196 (호원동, 신일엘리시움) 1층 113호",37.7094585378205,127.048357265689
순천NC점,전남 순천시 비봉2길 11 (조례동) 2층,34.9720284394214,127.520647915163
대구수목원점,대구 달서구 한실로6길 120 (대곡동) 1층 107호,35.7969008710358,128.528699641229
인천서구청점,"인천 서구 탁옥로 37 (심곡동, 우리타워) 1층 104호",37.5441547199692,126.673667800961
