지역,매장명,주소,위도,경도
경상,경남고성점,경상남도 고성군 동외로 137,34.9735244318499,128.325605827627
경남,경남남해점,경남 남해군 남해읍 화전로 59,34.8366178505283,127.894256879001
경남,남해앵강점,경남 남해군 이동면 남서대로 208 1층,34.7796610157702,127.939941121733
경남,남해지족점,경남 남해군 삼동면 삼이로24번길 106,34.8318955334694,127.993701624615
경남,하동군청DI점,경남 하동군 하동읍 군청로 39,35.0659404516412,127.753307516613
경남,진교하나로마트점,경남 하동군 진교면 경충로 1059,35.0281511904345,127.904822151666
경상,산청단성강변점,경상남도 산청군 지리산대로 3362번길 42,35.3039434744311,127.966006919241
경남,산청점,경남 산청군 산청읍 산엔청로 15 (멋쟁이헤어샵) 이디야커피,35.4149113448895,127.875273209328
경남,경남거창점,경남 거창군 거창읍 강변로 119,35.684441876529,127.910135581102
경남,거창대동점,경남 거창군 거창읍 강변로 287 1층,35.6910371756782,127.925724910759
경상,경남합천점,경상남도 합천군 옥산로 34,35.5685044913541,128.158738738374
부산,부산만세365병원점,부산 중구 대청로 105 (대청동2가) 1층 104호,35.1031729604398,129.031396895956
부산,부산중앙동점,부산 중구 중앙대로42번길 3 (중앙동5가) 1층,35.1014351153433,129.037008571321
부산,부산서대신역점,부산 서구 대티로 175-1 (서대신동3가),35.1119612833201,129.01194166354
부산,부산지사명진파크뷰점,"부산 강서구 과학산단2로20번길 11 101,102호(지사동, 명진파크뷰)",35.1508902304509,128.831868310561
부산,부산충무동점,부산 서구 충무대로 277 1층 101호(충무동1가),35.0954040285426,129.023908845765
부산,부산동대신역점,부산 서구 서대신동2가  120 희망센츄럴 타운상가103호,35.1101838145474,129.017350508124
부산,부산부민동아대점,부산 서구 임시수도기념로 9 (부민동2가),35.1032101203958,129.019375822855
부산,부산명지점,부산 강서구 명지오션시티8로16번길 25 (명지동),35.0868781649961,128.910019530962
부산,부산신호동점,부산 강서구 신호산단5로 42 (신호동) 이디야커피,35.0834379,128.8778498
부산,부산초량육거리점,부산광역시 동구 초량로 37,35.1202732613041,129.038292638176
부산,부산역점,부산 동구 초량2동  207-1,35.1181096923084,129.040704054236
부산,부산초량점,부산 동구 초량동  중앙대로332번길 4,35.1254206914082,129.046090909455
부산,부산영도대교동점,부산광역시 영도구 태종로 104 (대교동2가  ),35.0911071361406,129.042105717574
부산,부산영도동삼동점,부산광역시 영도구 중리로 46-8,35.0749176158967,129.068676536483
부산,부산태종대점,부산 영도구 태종로833번길 11 (동삼동) 2층,35.0623735643699,129.082070773266
부산,부산서면1번가점,부산 부산진구 부전동  256-7 1층,35.1563968463709,129.058249319438
부산,부산개금동점,부산 부산진구 개금동  200-31 한사랑빌딩1층,35.1534755262969,129.024600344283
부산,부산서면태화점,부산광역시 부산진구 서전로10번길 71 (부전동  ) 2~4층,35.1546940524838,129.059969384072
부산,부산동의과학대점,부산광역시 부산진구 양지로 54 동의과학대 본관별관 1층,35.1658498304458,129.072226586557
부산,부산서면롯데후문점,부산 부산진구 부전로66번길 22 1층(부전동),35.1556968023519,129.055926744669
부산,부산경동파크점,부산광역시 부산진구 새싹로 30 1층-116 (부전동 경동파크타워 오피스텔),35.1605930469632,129.057324881261
부산,부산지오플레이스점,"부산광역시 부산진구 동천로 4  1층 1006,1007,1008호 (전포동)",35.1494362311228,129.0639756329
부산,부산동의대중앙점,부산 부산진구 엄광로 184 1-3(가야 동),35.1477108847035,129.034584197338
부산,부산초읍점,부산 부산진구 초읍동 203-6 1층,35.1797424275214,129.052616721567
부산,부산부암점,부산 부산진구 신천대로185번길 23 (당감동) 1~2층,35.1583381416496,129.048959241372
부산,부산연지래미안점,부산 부산진구 성지로 30-1 (연지동) 1층,35.1734710786296,129.055118297487
부산,부산양정동점,부산 부산진구 중앙대로 912 (양정동),35.1715521619474,129.07041549167
부산,부산전포카페거리점,"부산 부산진구 동천로 62 (전포동, 흥국생명보험빌딩) 1층",35.1542617231003,129.062598037797
부산,부산부전역점,"부산 부산진구 부전로 181 (부전동, 부전역사) 부전역 2F 맞이방",35.1640421327974,129.060506292678
부산,부산동래역점,부산 동래구 명륜동  553-19,35.205350214735,129.0801430612
부산,부산명장점,부산 동래구 명장동  24-13,35.2062116061999,129.101100806957
부산,부산온천장역점,부산광역시 동래구 온천장로119번길 7 (온천동  ) 1층,35.2212824439825,129.084324038646
부산,부산온천천점,부산광역시 동래구 온천천로 469,35.1913370230417,129.10430922352
부산,부산낙민동점,"부산광역시 동래구 안남로 32 A동 2,3호(낙민동)",35.1941752593507,129.095588872359
부산,부산미남역점,부산광역시 동래구 아시아드대로 223 (온천동) A동 1층 (온천동),35.203986749258,129.066682784934
부산,부산동래고교점,"부산 동래구 충렬대로 276 (낙민동, 청암빌딩) 1층",35.2005656365371,129.089173974321
부산,부산동래시장점,부산 동래구 명륜로112번길 36 (수안동) 1층,35.203135855266,129.084760254644
부산,부산워크재활병원점,부산 동래구 충렬대로 379 (안락동) 1층 일부호(안락동),35.1976657850897,129.100018389192
부산,부산동명대점,"부산광역시 남구 신선로 428, 1층",35.1246904251562,129.101380307339
부산,부산대연평화점,부산 남구 유엔평화로 31 1층 101호,35.1321724038429,129.092210355558
부산,부산유엔공원점,부산 남구 유엔로 202 (대연동),35.1298111466096,129.098345215749
부산,부산문현현대점,부산 남구 문현로 68 지하1층(문현동),35.1432251919613,129.076474293564
부산,부산부경대점,부산 남구 대연동  용소로 30,35.134588901319,129.10070085894
부산,부산부경대후문점,부산 남구 대연동  38-2,35.1388542154858,129.104788773255
부산,부산율리점,부산광역시 북구 학사로 295,35.2475827499522,129.012123330948
부산,부산구포도서관점,"부산 북구 백양대로1016번길 28 나동 1층 1002호(구포동, 삼정골드빌라)",35.195983041075,128.9963023849
부산,부산신만덕점,부산 북구 덕천로 299 1층(만덕동),35.2097462319243,129.036555274007
부산,부산만덕동그린코아점,부산광역시 북구 덕천로 241 (만덕동  ),35.2108592199196,129.030695477855
부산,부산덕천중앙점,부산 북구 만덕대로16번길 19 2층,35.2096989047115,129.007395769619
부산,부산구포사거리점,부산광역시 북구 백양대로 1065,35.2002736620573,128.997248939108
부산,부산재송동점,부산 해운대구 재송동  1150-7번지,35.1930649592927,129.129759126657
부산,부산반송동점,부산 해운대구 신반송로 179,35.2291413131921,129.160103418411
부산,부산해운대우동점,부산광역시 해운대구 우동1로 82,35.1684758236174,129.15654614578
부산,부산벡스코역점,부산광역시 해운대구 해운대로383번길 5 (우동),35.1695104766389,129.138633637385
부산,부산송정점,부산광역시 해운대구 송정해변로 10,35.1809724041339,129.20477320148
부산,부산반여중앙점,부산광역시 해운대구 선수촌로 74-11,35.2004119990331,129.119696527677
부산,부산중동역점,부산 해운대구 중동 1321-4,35.1673692921289,129.170612885271
부산,부산센텀홈플러스점,"부산 해운대구 센텀동로 6 (우동, 홈플러스 센텀시티점) 3층 이디야커피",35.1709132429029,129.133691863258
부산,부산마린파크점,"부산 해운대구 마린시티2로 2 (우동, 마린파크) 1층 119호",35.1593255869405,129.144241981158
부산,부산아르피나점,"부산 해운대구 해운대해변로 35 (우동, 부산유스호스텔아르피나)",35.1646358362564,129.1382346885
부산,부산달맞이점,"부산 해운대구 달맞이길 193 (중동, 부광가든) B동 1,2층 일부호",35.1583076744908,129.18232691377
부산,부산장림점,부산 사하구 장림동 325-70,35.0808468257465,128.969747878814
부산,부산다대포점,부산 사하구 다대동  1552-12 1층,35.0482006720669,128.966674497307
부산,부산대티역점,부산 사하구 괴정동  285-18,35.1028305868888,128.998726926921
부산,부산괴정대로점,부산광역시 사하구 낙동대로 246 (괴정동),35.0995736605505,128.990193111456
부산,부산장림세정아울렛점,부산광역시 사하구 다대로 207 (장림동) 1층 126호,35.0837285476349,128.977829139842
부산,부산하단가락타운점,부산 사하구 동매로 23 1층(하단동),35.1037845190945,128.961082612203
부산,부산효림초교점,부산 사하구 장평로 107,35.0756629975052,128.972696829103
부산,부산하단가락1단지점,"부산 사하구 하신번영로 320 1층 102호(하단동, 옥돌골든아르빌)",35.1093548025561,128.959113112534
부산,부산신평탑마트점,부산 사하구 하신중앙로 210 (신평동) 1층,35.0971241116909,128.962307288339
부산,부산신평점,부산 사하구 하신번영로157번길 33 (신평동) (신평동),35.0966132827136,128.958113637674
부산,부산범어사역점,부산 금정구 청룡동  8-1,35.2734867795196,129.093086054939
부산,부산구서역점,부산 금정구 금정로233번길 59 1층,35.2472762762989,129.090926649608
부산,부산대북문점,부산광역시 금정구 금강로321번길 45,35.2368505089236,129.083993969126
부산,부산장전서희점,"부산 금정구 수림로20번길 27 1층(부곡동, 한신빌딩)",35.2409230736314,129.090178040117
부산,부산두실역점,부산 금정구 중앙대로 1911 (구서동) 2층,35.254932339688,129.091096743521
부산,부산스포원파크점,부산 금정구 체육공원로399번길 324,35.2891217351743,129.107042158715
부산,부산공군비행단점,부산 강서구 대저2동 1557,35.1834310092114,128.951977395251
부산,김해국제공항국내선점,부산 강서구 공항진입로 108 (대저2동) 김해국제공항 국내선터미널 2층 일반대합실,35.173068,128.9478529
부산,부산법원점,부산 연제구 법원로32번길 9 (거제동) 고려빌딩 1층,35.1915659158787,129.074812873138
부산,부산거제홈타운점,부산광역시 연제구 법원북로 45,35.1942478433811,129.071913872371
부산,부산종합운동장역점,부산광역시 연제구 아시아드대로82번길 5 (거제동) 1층,35.1920644193697,129.067835557931
부산,부산연제초교점,부산 연제구 중앙대로1075번길 8 1층(연산동),35.1843932306108,129.079609775905
부산,부산연산점,"부산 연제구 거제천로230번길 70 (연산동, 웰메이드 오피스텔) 1층 107호",35.1887652958492,129.082653977275
부산,부산남천동점,부산 수영구 남천동  293 1층,35.1388430537434,129.107778349548
부산,부산수영역점,부산 수영구 광안동  50-6,35.167573982838,129.116607556844
부산,부산KBS삼거리점,부산 수영구 광남로 16 (남천동)1층,35.1441925811142,129.110159027551
부산,부산광안역점,부산 수영구 광안동  142-6번지,35.1583789910116,129.113651898099
부산,부산망미중앙점,부산 수영구 과정로 65 (망미동) 1층,35.1772133447871,129.106954294718
부산,사상이마트점,부산 사상구 괘법동  531-2번지 이마트 사상점내,35.1641664065048,128.978873373848
부산,부산학장동점,부산 사상구 학장동  574-13 청파아파트 상가9호10호,35.1396950337905,128.981925341343
부산,부산모라동점,부산 사상구 모라동  1357,35.1878928980657,128.991743717855
부산,부산신라대점,부산광역시 사상구 백양대로700번길 140,35.1720524953802,128.99779692981
부산,서부산홈플러스점,부산 사상구 광장로 7 지하1층 (괘법동),35.1643360787413,128.977716097275
부산,부산사상롯데마트점,부산 사상구 낙동대로 733 1층,35.1275983422866,128.968358334702
부산,부산큰솔2병원점,부산 사상구 학장로 189 (학장동) 이디야커피,35.1436526094493,128.987213806495
부산,부산사상중앙점,부산 사상구 광장로 79 (괘법동),35.162596563361,128.985177561124
부산,부산동서대IC빌딩점,"부산 사상구 주례로 47 (주례동, 동서대학교) IC빌딩 2층",35.1460786494674,129.007038894696
부산,부산동서대민석도서관점,"부산 사상구 주례로 47 (주례동, 동서대학교) 민석도서관 1층",35.1460786494674,129.007038894696
부산,부산주례퀀텀점,부산 사상구 백양대로 337,35.1530934812092,129.014881104682
부산,부산기장시장점,부산광역시 기장군 차성로288번길 50 (기장읍  ),35.242893152384,129.216340815524
부산,부산용궁사점,부산광역시 기장군 기장읍 용궁길 68 (토담마루) 2층,35.1893064000836,129.221639827196
부산,부산정관달산점,부산 기장군 정관읍 달산2길 30 1층,35.3177419880504,129.18382643401
부산,부산정관가동점,부산 기장군 정관읍 가동길 32 1층,35.3281381720284,129.180722522814
부산,동부산롯데몰점,부산 기장군 기장읍 기장해안로 147,35.1923229796397,129.212495349946
부산,부산정관가화점,부산 기장군 정관읍 정관로 702 1층,35.320958223103,129.18970982572
부산,부산기장도서관점,부산 기장군 기장읍 차성동로126번길 2 1~2층,35.2489474409008,129.217942151478
부산,부산일광해송점,부산 기장군 일광읍 해송1로 16,35.2671041658477,129.229506997676
부산,부산일광센트럴점,"부산 기장군 일광읍 해빛1로 99 1,2층",35.2620057979797,129.223866026374
부산,국립부산과학관점,부산 기장군 기장읍 동부산관광6로 59 (국립부산과학관) 1층 고메이플레이스,35.2044215776897,129.212599859203
대구,대구MS재건병원점,"대구 중구 동덕로 194 2층(동인동1가, 동화빌딩)",35.8719225801995,128.60488968963
대구,대구대신중앙점,"대구 중구 달구벌대로 1943 (대신동, 대신e편한세상) 상가101동 1층 105호",35.8636199724894,128.57686695382
대구,대구남산점,"대구 중구 남산로7길 7 (남산동, 남산역 화성파크드림) 302동 지하1층 101,102호",35.8586719149428,128.582331770024
대구,대구봉산육거리점,대구 중구 달구벌대로 2155 (삼덕동1가) 1층,35.8642912909398,128.599232462436
대구,대구동성로228파크점,대구 중구 동성로2길 75 (동성로2가) 1층 이디야커피,35.8693669577707,128.596944829906
대구,대구동성로점,대구 중구 중앙대로 412-8 1층,35.8697381342213,128.59430654659
대구,대구만경관점,대구 중구 종로1가  31-2,35.8707320469974,128.590953072893
대구,대구경북대병원점,대구광역시 중구 동덕로 131 (삼덕동2가  ),35.8663576521917,128.603291846053
대구,대구각산역점,대구 동구 신서동  528-2,35.8673050109973,128.724501117221
대구,대구이노밸리점,대구광역시 동구 경안로 855,35.878610336446,128.713793579773
