브랜드명,지역,매장명,주소,위도,경도
메머드커피,서울,매봉역점,"서울특별시 강남구 남부순환로378길 8, 1층(도곡동)",37.4857360644733,127.045597091334
메머드커피,서울,송파헬리오시티점,"서울특별시 송파구 송파대로 345, 001A동 1001호(가락동, 헬리오시티)",37.4976145695004,127.102531804188
메머드커피,서울,매헌역점,"서울특별시 서초구 강남대로10길 41, 1층(양재동)",37.4693179282875,127.041527390378
메머드커피,서울,구로디지털단지점,"서울특별시 구로구 디지털로32나길 17-45, 1층 101호(구로동, 오피스텔미래지오)",37.4851745815704,126.899502996554
메머드커피,서울,강동롯데캐슬점,"서울특별시 강동구 고덕로 133, 롯데캐슬상가 1층 151호",37.5552528493133,127.140347239304
메머드커피,서울,충정로역센트럴타워점,"서울특별시 중구 서소문로 38, 센트럴타워 1층 104호, 105호, 106호",37.5604044928778,126.966215628015
메머드커피,서울,문정skv1점,"서울특별시 송파구 법원로 128, B동 1층 103호(문정동, 문정 SKV1 GL메트로시티)",37.4868314347245,127.120453991896
메머드커피,서울,우장산역점,"서울특별시 강서구 강서로45가길 10, 경원빌딩 1층 103호",37.5474870635534,126.835374437229
메머드커피,서울,영등포시장사거리점,"서울특별시 영등포구 영등포로 198-1, 1층",37.520050450149,126.903418714826
메머드커피,서울,영등포유통상가점,"서울특별시 영등포구 당산동2가 37, 하나비즈타워 1층 101호",37.5220395773634,126.893147199551
메머드커피,서울,목동점,"서울특별시 양천구 목동서로 221, 굿모닝탑오피스텔 1층 110호",37.5275897845611,126.870986158611
메머드커피,서울,영등포역남부점,"서울특별시 영등포구 영신로19길 12-1, 1층",37.5142684641793,126.906468515771
메머드커피,서울,동작행정타운점,"서울특별시 동작구 장승배기로 70, 장승배기종합행정타운 10호",37.5042374347633,126.940269700861
메머드커피,서울,신정초교점,"서울특별시 강서구 강서로16길 88, 1층",37.5335359622715,126.851096399439
메머드커피,서울,도곡군인공제회관점,"서울특별시 강남구 남부순환로 2806, 군인공제회관 B1 106호",37.489109180937,127.052914072356
메머드커피,서울,서초마제스타시티점,"서울특별시 서초구 서초대로38길 12, 마제스타시티서초애비뉴 제1층 117호",37.4904950346372,127.005381592272
메머드커피,서울,서초중앙점,"서울특별시 서초구 강남대로43길 10, 1층",37.4877005710886,127.031708748056
메머드커피,서울,교대사거리점,"서울특별시 서초구 사임당로 39, 한성빌딩 1층 104-2호",37.4884189352008,127.014095010132
메머드커피,서울,수서목화점,"서울특별시 강남구 광평로 56길 8-9, 목화오피스텔 1층 101호",37.4869502936243,127.103413871844
메머드커피,서울,동역삼로점,"서울특별시 강남구 역삼로 213, 1층 101호",37.4966140066973,127.040428391837
메머드커피,서울,양재역강남대로점,"서울특별시 서초구 강남대로 248, 1층",37.4857136858072,127.033915562524
