징지역,지점ID,매점명,주소,위도,경도
서울,199,금천점,"서울특별시 금천구 시흥대로115길 13, 1층 102호, 103호(독산동)",37.4679083732211,126.896904462737
서울,958,가산한화비즈메트로2차점,"가산디지털2로 43-14, 가산한화비즈메트로2차 1층 131호, 132호",37.4724085287804,126.881497642445
서울,580,가산G밸리더리브스마트타워점,"서울특별시 금천구 가산디지털2로 34, 1층 111호(가산동, 지벨리더리브스마트타워)",37.4716606034832,126.883585441951
서울,466,잔카드림타워점,"서울특별시 금천구 가산디지털2로 35, 1층 105호(가산동)",37.471447262934,126.882330730259
서울,129,독산점,"서울특별시 금천구 가산디지털1로 25, 제1층 제102호(가산동, 대륭테크노타운17차)",37.4682800341048,126.886196862202
서울,293,독산역스카이밸리2차점,"서울특별시 금천구 범안로 1142, 1층 113(일부)호(가산동, 하우스디 더 스카이밸리 가산2차)",37.4657639015803,126.888975080269
서울,256,금천롯데타워점,"서울특별시 금천구 벚꽃로 110, 지상1층 101호(독산동, 명남더블레스)",37.465030244929,126.890462487001
서울,306,금천롯데캐슬2차점,"서울특별시 금천구 벚꽃로 30, 205동 1층 108호(독산동, 금천 롯데캐슬 골드파크 2차)",37.4582229148592,126.893710403536
서울,85,시흥동점,"서울특별시 금천구 금하로 747-1, 1층 일부(시흥동, 리빙스턴하우스)",37.4502407539067,126.912870784017
서울,120,시흥대교점,"서울특별시 금천구 금하로 601, 1층 101호(시흥동)",37.4539955573679,126.898123950445
서울,318,구로SKV1점,"서울특별시 구로구 부광로 88, BB104호(항동, 구로 SK V1 center)",37.4771787717297,126.816803363184
서울,289,목2동점,"서울특별시 양천구 목둥중앙북로 73, 1층 103호(목동, 덕수프라자)",,
서울,192,수유시장점,"서울특별시 강북구 도봉로67길, 1층 07호(수유동, 수유시장)",37.6300117015689,127.022293956791
서울,189,중앙대후문점,"서울특별시 동작구 흑서로 25, 지하1층(상도동)",,
경기,707,지행역점,"경기 동두천시 동두천로 129, 내행프라자 1층 111호",37.8930322422742,127.054804183822
경기,280,포천소흘점,"경기도 포천시 소흘읍 솔모루로 72, A동 1층 101호",37.8279139965906,127.146409705672
경기,226,녹양점,"경기도 의정부시 비우로 86, 1층(녹양동)",37.7581335377221,127.036345717119
경기,627,경기도청북부청사역점,"경기도 의정부시 장곡로 626, B동 1층 109호(신곡동, 금오종합상가)",37.7504506433524,127.072289947549
경기,792,용현산단점,"산단로76번길 115, 제1층 제103호",37.7435274290341,127.084476208763
경기,166,어룡역점,"경기도 의정부시 용현로105번길 23-1, 1층 104호(민락동, 대우프라자)",37.7422138696938,127.08688227525
경기,1039,의정부더리브센텀점,"배꽃길 105, 의정부더리브센텀스퀘어1 지식산업센터1동 1층 125호",37.7472315346552,127.119245672289
경기,668,의정부듀클래스점,"경기 의정부시 문화로 6, 한강의정부고산듀클래스 A동 A124호",37.7291258982772,127.103954807742
경기,858,포천용정산단점,"군내면 용정경제로1길 13-17, 나동 1층 101호",37.8836513636517,127.202551763409
경기,272,별내파라곤스퀘어점,"경기도 남양주시 순화궁로 249, C113호(별내동, 별내역 파라곤스퀘어제판매시설1동)",37.6518833009949,127.128118486856
경기,696,삼육대후문점,"경기 남양주시 불암로 41-70, 1층",37.6442890988643,127.110088345811
경기,791,갈매스칸센점,"갈매순환로 180, 현대스칸센알토 1층 BC동 01-0016호",37.6354734013231,127.122708475088
경기,739,갈매점,"경기 구리시 갈매중앙로 80, 갈매동행정복지센터 1층 102호",37.6314300098105,127.117797457534
경기,271,다산중앙점,"경기도 남양주시 다산중앙로145번길 15, 1층 111호(다산동, 신해센트럴타워 II)",37.6253950188404,127.15081234437
경기,416,다산아이파크점,"경기도 남양주시 다산순환로 325, 1층 101호(다산동, 다산 아이파크 상가)",37.6278736489911,127.156879691139
경기,338,삼송mbn미디어시티점,"경기도 고양시 덕양구 동송로 30, 1층 111호(동산동, 삼송 더샵 미디어시티 근린생활시설)",37.6502419227362,126.897336803029
경기,826,평내호평역점,"늘을2로 20, 리베로빌딩 1층 116호",37.654488500865,127.244100117733
경기,730,남양주시청제1청사점,"경기 남양주시 경춘로양골1길 13, 102호",37.6363946376208,127.215900165589
경기,1016,구리아름마을점,"동구릉로85번길 21, 1층",37.6085768405033,127.133205479025
경기,206,구리역점,"경기도 구리시 건원대로 42, 1층 109호(인창동, 삼원골드프라자)",37.6048289049432,127.140358223808
경기,540,구리한양대병원점,"경기도 구리시 동구릉로6번길 13-1, 대원빌딩 1층 101호(교문동)",37.6015588799732,127.13181785441
경기,678,구리롯데점,"경기 구리시 경춘로 253, 106호 (인창동, 다우스퀘어)",37.602229227834,127.143028051934
경기,299,원흥한일윈스타점,"경기도 고양시 덕양구 삼원로 73, 104호(원흥동)",37.6391323160256,126.875159997315
경기,1028,고양성사점,"덕양구 호국로 822, 명지캐럿86 1층 101호",37.6585273733508,126.838856291472
경기,843,검배마을점,"벌말로 200, 새롬프라자 1층 104호",37.5940323709836,127.150990665923
경기,404,다산DIMC테라타워점,"경기도 남양주시 다산지금로 202, 1층 알01-0103호(다산동, 현대테라타워 DIMC)",37.5956456332495,127.172217618434
경기,1038,마석경춘로점,"화도읍 경춘로 1872, 1층 105호",37.6527663464707,127.296235425826
경기,886,고양DMC플렉스데시앙점,"덕양구 향동로 217, 디엠씨플렉스데시앙 지하1층 RB147호",37.609049205589,126.892379900515
경기,406,파주야당동점,"경기도 파주시 송학1길 123, 1층 102호(야당동, 프리덴)",37.714266133721,126.763977587846
경기,940,명지병원점,"덕양구 화수로14번길 78, 1층",37.6415084982297,126.829593548314
경기,248,파주운정호수점,"경기도 파주시 가온로 182, 1층 일부(와동동)",37.7199302838728,126.752603493881
경기,369,미사스카이폴리스점,"경기도 하남시 미사강변한강로 135, 나 123호(망월동, 834-1 미사강변스카이폴리스 지식산업센터)",37.57657762204,127.19204652447
경기,675,국립암센터점,"경기 고양시 일산동구 일산로330번길 6-9, 1층 우측 일부호",37.6645450204222,126.784854763713
경기,273,미사SKV1점,"경기도 하남시 미사강변한강로 155, 1층 근생125호(망월동, 미사강변 SK V1 center)",37.5758909759561,127.193974778169
경기,575,파주운정목동점,"경기도 파주시 심학산로 423번길 7-37, 1층 102호(목동동, 애플프라자)",37.7196384028334,126.737212025108
경기,939,일산강선점,"일산서구 강선로49, 일산비스타오피스텔 1층 105호,106호",37.6687572270298,126.763375293384
경기,142,일산문화공원점,"경기도 고양시 일산동구 중앙로1275번길 38-10, 1층 116호(장항동, 우림로데오스위트)",37.659914452377,126.770892649054
경기,155,미사그랑파사쥬점,"경기도 하남시 미사강변동로 95, 1층 1070호(망월동, 힐스테이트 미사역 그랑파사쥬(12-1BL))",37.5637312032917,127.191741670397
경기,790,일산동구청점,"일산동구 정발산로 38, 장항동이스턴시티 1층 119호",37.6567152545134,126.773131388502
경기,259,미사호반써밋점,"경기도 하남시 미사강변한강로 270, 상가동 1층 187호(망월동, 미사강변 호반 써밋)",37.5654167040326,127.194981590385
경기,612,마두역점,"경기도 고양시 일산동구 중앙로 1189, 103호(장항동, GM 굿모닝 법조타운)",37.6527926721441,126.776824545778
경기,529,일산주엽점,"경기도 고양시 일산서구 중앙로 1456, 107호(주엽동)",37.6715581955538,126.758974004688
경기,900,일산MBC드림센터점,"일산동구 호수로 596, 엠비씨드림센터 1층 102-1호",37.6555283899971,126.770475038647
경기,432,일산백석점,"경기도 고양시 일산동구 호수로 358-25, 106호(백석동, 동문타워II)",37.6399297270956,126.786172873685
경기,452,미사역점,"경기도 하남시 미사강변남로 103, 1층 114호(망월동, 미사랑데르III)",37.5610822617823,127.193298260773
경기,636,미사학원가점,"경기도 하남시 미사강변대로 64, 1층 107호(풍산동,제일아이조움)",37.5557416178287,127.187254460165
경기,651,일산레이킨스몰점,"경기도 고양시 일산서구 호수로 817, 38호(대화동, 레이킨스몰)",37.6679852145335,126.751647571454
경기,631,원마운트점,"경기도 고양시 일산서구 한류월드로 300, 1층 1117호(대화동, 고양 원마운트)",37.6645540981816,126.754526582068
경기,322,한강미사점,"경기도 하남시 미사대로 520, C동 1층 029호(덕풍동, 현대지식산업센터 한강미사2차)",37.5588264366331,127.204686431376
경기,249,킨텍스꿈에그린점,"경기도 고양시 일산서구 킨텍스로 240, 판매시설동 1층 131호(대화동, 킨텍스 꿈에그린)",37.6658756486743,126.751042108317
경기,923,빛마루방송지원센터점,"일산동구 태극로 60, 1층 로비",37.6605602559107,126.75531583396
경기,149,미사스마트밸리점,"경기도 하남시 미사강변서로 16, 1층 알105호(풍산동, 하우스디스마트밸리)",37.5517688347028,127.184692024093
경기,227,미사현대2차점,"경기도 하남시 미사대로 540 A동 C-123호(덕풍동, 현대지식산업센터 한강미사2차)",37.5578052341426,127.20583464536
경기,1013,덕은지엘메트로시티점,"덕양구 청초로10, 지엘메트로시티한강 디동 1층 113호",37.5806918861663,126.857159654453
경기,1026,덕은리버워크점,"덕양구 청초로 66, 덕은리버워크지식산업센터 1층 101호",37.5780164503878,126.862525363288
경기,852,하남유테크밸리점,"미사강변중앙로7번안길 25, 유테크밸리 1층 D104호",37.5490546362801,127.190330716133
경기,270,하남U1점,"경기도 하남시 하남대로 947, A동 1층 173B호(풍산동, 하남테크노밸리 U1 CENTER)",37.5458880294551,127.193631652802
경기,640,하남시청점,"경기도 하남시 대청로 26, 1층 102호의 일부호(신장동, 하남리빙텔)",37.5404449082744,127.21508822112
경기,978,김포시청점,"사우중로 45, 김포코아센타 1층 106호",37.6192302071042,126.718503460762
경기,325,김포운양점,"경기도 김포시 김포한강1로 227, 광장프라자 1층 116호(운양동)",37.6541524367087,126.682574204756
경기,747,김포풍무점,"경기 김포시 풍무로 102, 1층 일부",37.6045688494134,126.722396105652
경기,754,김포금빛초점,"경기 김포시 태장로 825, 자이애비뉴2 1층 110호",37.6350297225016,126.6801592603
경기,197,위례중앙점,"경기도 성남시 수정구 위례광장로 320, 109호(창곡동, 아이에스센트럴타워)",37.4722438981494,127.142949569878
경기,267,위례역점,"경기도 성남시 수정구 위례광장로 21-13, 1층 105호(창곡동, 힘찬프라자)",37.4649813346079,127.13983785574
경기,544,성남을지대점,"경기도 성남시 수성구 산성대로567번길 10, 1층(양지동)",,
경기,554,철산역롯데캐슬점,"경기도 광명시 시청로 50, A상가동 AA119호(철산동, 철산역 롯데캐슬&SKVIEW 클래스티지)",37.4807350060176,126.865332670084
경기,658,부천테크노파크쌍용3차점,"경기도 부천시 석천로 397, 203동 2층 213호(삼정동, 부천테크노파크쌍용3차)",37.5229345549274,126.765429048863
경기,646,부천도당공단점,"경기도 부천시 평천로832번길 50, 1층(도당동)",37.5127926284737,126.783707374442
경기,924,약대오거리점,"수도로 86, SB타워 1층 104호",37.5149614925126,126.775720612892
경기,997,부천대우테크노파크점,"원미구 도약로 261, 부천대우테크노파크 1층 105-1호",37.5116693937907,126.778001200141
경기,667,성남의료원점,"경기 성남시 수정구 시민로205번길 34, 1층",37.4452784066392,127.137956788
경기,296,부천테크노파크점,"경기도 부천시 석천로 345, 부대동 110호(삼정동, 부천테크노파크)",37.5198102968705,126.764775950683
경기,660,김포구래점,"경기 김포시 김포한강9로 95, 1층 111호",37.6451553007371,126.625590298033
경기,694,성남이마트점,"경기 성남시 수정구 수정로 205, 산운빌딩 1층",37.444399661868,127.142501510672
경기,190,춘의점,"경기도 부천시 조마루로385번길 131, 1층 1호(춘의동)",37.5024118673886,126.791048223999
경기,341,춘의테크노파크점,"경기도 부천시 부천로198번길 36, 춘의테크노파크 103동 106 일부호(춘의동)",37.501811647275,126.78888542591
경기,870,성남신동아파라디움점,"수정구 공원로 322, 신동아파라디움 1층 112호",37.4433301037792,127.15166818916
경기,759,하안사거리점,"경기 광명시 범안로 1050, 성보프라자 1층 107호",37.4621607259826,126.879735362989
경기,538,신중동역점,"경기도 부천시 중동로248번길 124, 상가동 105호(중동, 중앙프라자)",37.5010034371901,126.775728215665
경기,782,부천가톨릭대학교,"원미구 지봉로 43, 가톨릭대학교 김수환관 1층",37.4874849962478,126.79856716311
경기,143,부천시청점,"경기도 부천시 길주로 205, 103호(중동, 솔라리움A동)",37.5049429957768,126.765388541075
경기,840,SKn테크노파크테크동점,"중원구 사기막골로 124, SKn테크노파크 테크동 지하2층 B207호",37.4405625538568,127.177483892075
경기,334,부천유베이스타워점,"경기도 부천시 부흥로315번길 62, 113호(중동, 필-그린타워)",37.4974376663969,126.777227877041
경기,1001,상대원센트럴2차점,"중원구 사기막골로 99, 성남센트럴비즈타워2차 지하 2층 B218호",37.4386569422924,127.174129592349
경기,1012,성남우림라이온스밸리2차점,"중원구 사기막골로45번길 14, 성남우림라이온스밸리2차 지하3층 B308호 일부",37.4367182318836,127.169855162778
경기,43,중동현대점,"경기도 부천시 석천로183번길 21, 1층 106호(중동)",37.5038515742555,126.761679720228
경기,663,성남고등반도점,"경기 성남시 수정구 고등동 603, 반도아이비밸리 1층 105호",37.427378567757,127.093733525734
경기,618,과천힐스테이트중앙점,"경기도 과천시 관문로 92, B동 B103호(중앙동, 힐스테이트 과천중앙)",37.4297945568098,126.990295584667
경기,984,성남크란츠테크노점,"중원구 둔촌대로 388, 크란츠테크노 1층 115-3호",37.4326323289144,127.159291940243
경기,233,광명에이스점,"경기도 광명시 하안로 108, A동 1층 103호(소하동, 에이스 광명타워)",37.4477711420209,126.892192651394
경기,969,과천중앙공원점,"별양상가1로 35, 상아빌딩 1층 107호",37.4285447090875,126.993565107497
경기,54,상동역점,"경기도 부천시 상동로 90, 147호(상동, 메가플러스빌딩)",37.5051246737203,126.753720198073
경기,1003,소사역점,"소사구 경인옛로 37, 힐스테이트소사역 1층 129호",37.4816616139654,126.795997639138
경기,926,성남금강펜테리움IT타워점,"중원구 갈마치로 215, 금강펜테리움IT타워 지하1층 제120-1호, 제120-2호",37.4334205117616,127.173457377945
경기,810,상동역4번출구점,"원미구 길주로 86, 해피플러스 1층 106호",37.5052490026753,126.75195015677
경기,393,김포이젠메카존점,"경기도 김포시 양촌읍 황금로 117, 다동 1층 119호",37.6164960068509,126.621275478816
경기,867,광명테크노파크점,"하안로 60, 광명SK테크노파크 C동 1층 105호",37.4447447627685,126.894026227665
경기,556,옥길광양프런티어점,"경기도 부천시 양지로 237, 1층 105호(옥길동, 광양프런티어밸리5차)",37.4663270551279,126.827855531203
경기,893,상대원중일3차점,"중원구 둔촌대로 519, 중일아인스프라츠3차 1층 105호",37.4316125794035,127.174528611807
경기,833,성남시콕스타워점,"중원구 둔촌대로 484, 시콕스타워 B108호 일부",37.4312750742185,127.170630149639
경기,740,과천위버필드점,"경기 과천시 별양상가2로 35, 과천위버필드상가 3동 1층 115호",37.4254032971493,126.991857724067
경기,527,부천역점,"경기도 부천시 부일로 464, 1층 103호 (심곡동, 태강캐슬)",37.4858109347011,126.781779472318
경기,549,성남시청점,"경기도 성남시 중원구 성남대로997번길 11, 1층 103~104호(여수동)",37.4187857125291,127.125452739828
경기,49,송내투나점,"경기도 부천시 부일로221번길 26, 1층 101호(상동, 삼원타운)",37.4895114497717,126.755112180136
경기,519,판교제2테크노밸리점,"경기도 성남시 수정구 창업로 54, 지하 1층 B105호(시흥동)",37.4115673750723,127.093779787826
경기,770,과천상상자이점,"경기 과천시 과천대로7길 65, 과천상상자이타워 1층 B116호",37.4166271377393,126.976105372839
경기,945,과천펜타원점,"과천대로12길 117, 1동 1층 101호",37.4154637384099,126.990954875075
경기,1023,학운리산단점,"양촌읍 황금로 265, 1층 일부",37.6122813080313,126.60565513859
경기,891,과천크리에이션타워점,"과천대로7길 46, 과천크리에이션 1층 110호",37.4151870059678,126.977308988364
경기,1029,과천센텀스퀘어점,"과천대로7길 20, 과천센텀스퀘어A동 1층 101호",37.4141598122611,126.979090684295
경기,472,야탑역점,"경기도 성남시 분당구 성남대로926번길 6, 1층 104호(야탑동, 야탑대덕프라자)",37.4121837084373,127.129849213472
경기,682,과천디테크A타워점,"경기 과천시 과천대로7길 33, A동 102호(갈현동, 디 테크 타워 과천)",37.4137969768203,126.977169450381
경기,59,송내남부역점,"경기도 부천시 송내대로 29, 105호(송내동)",37.4861396504767,126.752792619711
경기,173,야탑점,"경기도 성남시 분당구 야탑로75번길 15, 1층 101-1호(야탑동, 세화2001빌딩)",37.4106103562129,127.12710632162
경기,496,판교우림w시티점,"경기도 성남시 분당구 판교로255번길 9-22, 1층 123호(상평동, 우림더블유시티)",37.4040237290805,127.100089555162
경기,569,광명역코스트코앞점,"경기도 광명시 일직로 43, 지1층 L062호(일직동, GIDC)",37.4227699960931,126.886946212034
경기,351,광명GIDC A동점,"경기도 광명시 일직로 43, 1층 1084호(일직동, GIDC)",37.4227699960931,126.886946212034
경기,1018,시흥은계지산점,"은계중앙로306번길 50, 마이크로빌딩 1층 101호",37.4533064305322,126.797539854918
경기,156,광명역자이타워점,"경기도 광명시 새빛공원로 67, B동 101호(일직동, 광명역자이타워)",37.4196749262281,126.888385454014
경기,935,시흥대야점,"호현로 147, 1층 108호",37.4525677466695,126.788919817476
경기,910,광명U타워점,"신기로 22, 테이크호텔 1층 175-1호",37.4191354510642,126.883218314381
경기,885,안양메가밸리점,"동안구 학의로 268, 안양메가밸리 1층 S104호",37.4015096884769,126.967588741903
경기,246,판교중앙점,"경기도 성남시 분당구 대왕판교로606번길 31, 1층 109호(삼평동)",37.3966887360553,127.110662408872
경기,941,안양금강펜테리움IT타워점,"동안구 관양동 810, 금강펜테리움 IT 타워 1층 117호",37.4008750641429,126.969141382248
경기,732,시흥은계호수공원점,"경기 시흥시 은계중앙로 236, 1층 110호",37.4451197152612,126.804318027794
경기,291,에이스청계타워점,"경기도 의왕시 성고개로 53, 1층 142호(포일동, 에이스청계타워)",37.3976156431246,126.987425524173
경기,517,판교역점,"경기도 성남시 분당구 분당내곡로 117, 1층 108호(백현동, 알파돔타워4)",37.3943014713942,127.112200514447
경기,239,인덕원디지털엠파이어점,"경기도 안양시 동안구 시민대로 387, A동 1층 110호(관양동, 디지털엠파이어)",37.3967316522359,126.973321310344
경기,167,평촌스마트점,"경기도 안양시 동안구 시민대로 311, 1층 102호(관양동, 금강스마트빌딩)",37.3960785735488,126.964662720477
경기,297,평촌하이필드점,"경기도 안양시 동안구 벌말로 66, 1층 R108호(관양동, 평촌역 하이필드)",37.3943326295581,126.97009369855
경기,655,동안양세무서점,"경기도 안양시 동안구 시민대로 277, 1층 101호(관양동, 세방글로벌시티)",37.3949529242519,126.960931875901
경기,225,평촌디지털엠파이어점,"경기도 안양시 동안구 흥안대로427번길 16, 지상1층 124호(관양동, 평촌디지털엠파이어)",37.3930060253125,126.973767118076
경기,560,안양관평사거리점,"경기도 안양시 동안구 시민대로 266, 1층 108호(관양동, 평촌샤르망오피스텔)",37.3938319325169,126.960300727742
경기,818,평촌아크로타워점,"동안구 시민대로 230, 아크로타워 2층 217호",37.3923133697778,126.956516194105
경기,352,서현역점,"경기도 성남시 분당구 황새울로342번길 11, 102호(서현동, 금호리빙스텔)",37.38623076251,127.12365603416
경기,389,안양아이에스비즈타워점,"경기도 안양시 만안구 덕천로152번길 25, 1층 130호(안양동, 안양아이에스BIZ타워센트럴)",37.3926558152071,126.93822186211
경기,327,안양무역센터점,"경기도 안양시 동안구 시민대로 161, 1층 107호(비산동, 안양무역센터)",37.39049776989,126.949186270325
경기,956,분당지웰푸르지오점,"분당구 수내로 39, 분당지웰푸르지오 1층 120-1호",37.3817905431019,127.117264032306
경기,979,범계에이스하이테크시티점,"동안구 시민대로109번길 29, 에이스하이테크시티범계 105-1호",37.3872488871247,126.943485549406
경기,803,수내2호점,"분당구 황새울로258번길 32, 코리아나빌딩 1층 115호",37.3794326283006,127.116102599569
경기,901,명학아너비즈타워점,"만안구 전파로44번길 57, 아너비즈타워 1층 108호",37.3879456294227,126.938569233045
경기,769,수내역점,"경기 성남시 분당구 황새울로 224, 청구블루빌 1층 103호",37.3788316738021,127.113285876267
경기,996,경기광주역동점,"장지1길 28, 대광프라자 1층 103호",37.3961739090934,127.245155372892
경기,401,성결대점,"경기도 안양시 만안구 성결대학로 54, 1층(안양동)",37.3813887904904,126.928620326706
경기,364,정자학원가점,"경기도 성남시 분당구 성남대로 381, 1층 106호(정자동, 폴라리스빌딩)",37.3702804771767,127.10751607174
경기,619,군포한림휴먼타워점,"경기도 군포시 엘에스로 172, 1층 105호(금정동,한림휴먼타워)",37.3756804779917,126.944286919857
경기,633,금정2차SKV1점,"경기도 안양시 동안구 엘에스로 136, 1층 122호(호계동)",37.373552008391,126.947689591598
경기,811,정자역점,"분당구 성남대로331번길 8, 킨스타워 1층 104호",37.365948063663,127.106632297825
경기,163,호계데시앙플렉스점,"경기도 안양시 동안구 엘에스로 122, 1층 106호(호계동, 호계 데시앙플렉스)",37.3728819792123,126.948864765758
경기,851,정자한솔마을점,"분당구 내정로 58, 스포라이프 스포츠센터 1층 119호",37.3653233863252,127.115180243325
경기,877,안양WE19점,"동안구 엘에스로91번길 19, WE19 1층 102호",37.3698669956666,126.950413233927
경기,952,금정역점,"금정동 689-28, 1층",37.3704097428623,126.945042809996
경기,450,군포센트럴비즈파크점,"경기도 군포시 공단로140번길 38, 1층 121호(당정동)",37.357240051393,126.95363825566
경기,92,미금천사점,"경기도 성남시 분당구 성남대로 165, 1층 113호(금곡동, 천사의도시1 오피스텔)",37.3507566438221,127.108327602418
경기,690,군포IT밸리점,"경기 군포시 고산로148번길 17, 군포IT밸리 1층 S-105호",37.3496128888395,126.95351879606
경기,555,오리역점,"경기도 성남시 분당구 성남대로 52, 1층 105호(구미동, 그랜드프라자)",37.3404548197093,127.109400225772
경기,802,오리역하나EZ타워점,"분당구 성남대로43번길 10, 하나EZ타워 1층 110호",37.3400279256648,127.10781452584
경기,48,동천역점,"경기도 용인시 수지구 신수로 767, 에이동 138호(동천동, 분당수지 U-TOWER)",37.3382546359421,127.101361565907
경기,964,시흥시청점,"새재로17번길 6, 해솔프라자 1층 101호",37.3813357957847,126.802125286261
경기,409,시흥장곡점,"경기도 시흥시 진말1로 18, 1층 112호(장곡동)",37.377816391155,126.789693790346
경기,777,내대지마을점,"경기 용인시 수지구 현암로 153, 건영타운 1층 105호",37.3319519450358,127.126425968911
경기,550,시흥능곡역점,"경기도 시흥시 능곡번영길 24,1층 105호(능곡동)",37.3700799141055,126.807461216026
경기,760,의왕더리브비즈원점,"경기 의왕시 오봉산단3로 25, 의왕더리브비즈원 지하 1층 B106호",37.3286369479399,126.953422160715
경기,566,수지구청점,"경기도 용인시 수지구 수지로296번길 47, 104호(풍덕천동, 수석빌딩)",37.3218331221832,127.094088771818
경기,915,광교에이스1차점,"영통구 대학4로 17, 에이스광교타워 1층 114호",37.3001652897815,127.046710624716
경기,104,광교우미뉴브점,"경기도 용인시 수지구 광교중앙로 338, 1층 R-135호(상현동, 광교우미 뉴브)",37.3003363600416,127.071799505702
경기,1027,안산선부점,"선부광장1로 66, 용현빌딩 1층 106호, 122호",37.3361191422159,126.811618755208
경기,830,배곧로얄팰리스점,"서울대학로264번길 26-29, 다인로얄팰리스5차 1층 108,109호",37.3668090358284,126.727063930028
경기,261,광교중앙점,"경기도 수원시 영통구 센트럴타운로 111, 1층 101호(이의동, 광교스타힐스 오피스텔)",37.2925440566621,127.049135270702
경기,281,광교법조타운점,"경기도 수원시 영통구 광교중앙로248번길 7-2, A동 1층 103호(하동, 원희캐슬 광교)",37.2910333582533,127.066670743351
경기,1015,경기도청점,"영통구 도청로66번길 6, 힐스테이트광교중앙역퍼스트 1층 143호",37.2892170573398,127.051275350203
경기,691,안산자유센터점,"경기 안산시 단원구 화랑로 358 , 1층 126호,127호",37.3210004375317,126.827490207137
경기,795,안산삼성점,"단원구 광덕대로 263, 브레스빌 1층 107호",37.3200823223665,126.829880691274
경기,430,광교CBD광장점,"경기도 수원시 영통구 도청로18번길 26, 1층 101호(이의동, 힐스테이트광교중앙역)",37.2876086076178,127.057001896438
경기,857,광교SK뷰레이크점,"영통구 법조로 25, 광교SK뷰레이크 1층 143호",37.2874808899042,127.060178440172
경기,597,안산현대해상점,"경기도 안산시 단원구 고잔2길 9, 1층 107호(고잔동, 하이베라스)",37.3180213990004,126.832031327382
경기,294,안산초지점,"경기도 안산시 단원구 원선1로 38, 상가동 111호(초지동, 두산위브아파트)",37.326166138141,126.803777208185
경기,394,포레나광교점,"경기도 수원시 영통구 광교호수공원로 300, 155호(하동, 포레나 광교)",37.2841959417381,127.058076574807
경기,204,안산한대역점,"경기도 안산시 상록구 광덕1로 375, 1층 114호(이동, 강우프라자)",37.308447129768,126.850952825644
경기,96,안산고잔점,"경기도 안산시 단원구 광덕3로 167-10, 109호(고잔동, 유니프라자)",37.3132525689826,126.831635825097
경기,957,안산트리플렉스점,"단원구 풍전로 37-9, 트리플렉스에이단지 301동 1층 138호",37.3253239521613,126.788661803578
경기,630,기흥ICT밸리B동점,"경기도 용인시 기흥구 기흥로 58, B동 B101호(구갈동, 기흥ICT밸리 SKV1)",37.2804366618453,127.117727916439
경기,825,용인백현마을점,"동백중앙로 358-12, 유타운 1층 103호 일부",37.2819813412861,127.160222051106
경기,874,인계동삼성생명점,"팔달구 장다리로 311, 1층 좌측호실",37.2760451421187,127.031002653474
경기,461,안산타크라3차점,"경기도 안산시 단원구 만해로 205, A동 128호(성곡동, 타원 TAKRA III)",37.3237757796445,126.761132832464
경기,284,기흥힉스유타워점,"경기도 용인시 기흥구 중부대로 184, A동 146호(영덕동, 힉스유타워)",37.2691613298833,127.090689370086
경기,824,수원이노플렉스점,"영통구 신원로 304, 이노플렉스 3동 1층 104호 일부",37.262200880578,127.060999760371
경기,919,수원콤비프라자점,"팔달구 효원로 288, 1층 106호",37.2608579881154,127.033039114857
경기,971,수원시청역4번출구점,"권선구 효원로266번길 25 , 1층일부",37.2605350352866,127.030420805497
경기,183,수원인계점,"경기도 수원시 팔달구 권광로124번길 13, 1층 110호(인계동, 테라스 더 아델라움)",37.2587777004646,127.031571953332
경기,821,수원SKV1점,"권선구 평동로79번길 45, 수원SKV1 125호",37.2598766368604,126.992777412725
경기,665,안산그랑시티시그니처타워점,"경기 안산시 상록구 해양3로 15, 그랑시티시그니처타워 1층 107호",37.2857490842205,126.8280626042
경기,202,수원터미널점,"경기도 수원시 권선구 경수대로 270, 1314호(권선동, 터미널동)",37.2505144677203,127.019638678088
경기,914,수원테크트리영통점,"영통구 신원로 55, 테크트리영통 1층 125호",37.2487505616809,127.047853564414
경기,467,영통삼성점,"경기도 수원시 영통구 신원로 126, B동 1층(신동, 브레인하우스)",37.2485825682544,127.055190609898
경기,462,영통디지털엠파이어2차점,"경기도 수원시 영통구 신원로 88, 101동 1층 119호(신동,디지털엠파이어2)",37.2474668310069,127.050275929193
경기,335,망포역점,"경기도 수원시 영통구 덕영대로1556번길 16, 1층 106호(영통동, 디지털엠파이어빌딩)",37.2452635378131,127.059176131052
경기,607,시흥호반써밋더프라임점,"경기도 시흥시 거북섬남로 77, 121동 B108호(정왕동, 호반써밋더프라임)",37.3212368429273,126.689890543842
경기,203,수원고색점,"경기도 수원시 권선구 산업로 180, 117, 118호(고색동, 디에이치타워)",37.2409168274724,126.977440451072
경기,231,수원고색중앙점,"경기도 수원시 권선구 산업로156번길 201, 1층 110,111호(고색동)",37.2386128162108,126.984499410554
경기,230,고색1단지점,"경기도 수원시 권선구 오목천로152번길 68, 1층 122호(고색동, 골든프라자)",37.2414992770635,126.977992067699
경기,1022,삼성SDI기흥본사점,"기흥구 공세로 150-20, 삼성SDI E3동 1층",37.2372827143013,127.11077663159
경기,965,삼성전자TheUniverSE점,"기흥구 서천동로 59, 삼성전자 TheUniverSE 지하 1층, 지상 2층",37.2345850875194,127.078376237278
